,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2011 Dodge Journey Mainstreet,"110,110","Colorado Springs, CO 80909",4.8, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Mango Tango Pearl, Black, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,799"
1, 2018 RAM 1500 Sport,"51,039","Colorado Springs, CO 80909",4.8, Gasoline,16,23, 4WD, 5.7L V8 16V MPFI OHV, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,599"
2, 2021 GMC Sierra 1500 Denali,"1,239","Colorado Springs, CO 80910",4.9, Diesel,16,22, 4WD, 3.0L I6 24V DDI DOHC Turbo Diesel, White Frost Tri-Coat, Jet Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$69,519"
3, 2019 RAM 1500 Laramie,"30,496","Colorado Springs, CO 80909",3.6, Gasoline,20,25, RWD, Regular Unleaded V-8 5.7 L/345, Granite Crystal Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$44,080"
4, 2018 Jaguar XF 25t,"16,573","Colorado Springs, CO 80909",3.6, Gasoline,23,33, RWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Fuji White,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$26,590"
5, 2018 Audi Q7 3.0T Prestige,"40,368","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, AWD, Intercooled Supercharger Premium Unleaded V-6 3.0 L/183, Black,-1, Automatic,"['Bluetooth', 'Rear Seat Entertainment']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$46,180"
6, 2016 Cadillac Escalade Premium,"78,860","Colorado Springs, CO 80903",4.2, Gasoline,15,21, 4WD, 6.2L V8 16V GDI OHV, Beige, Light Brown, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$41,590"
7, 2015 BMW i3 Base,"29,594","Colorado Springs, CO 80903",4.2, Electric,137,111, RWD, Electric, Silver, Gray, 1-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$15,990"
8, 2015 Hyundai Genesis Coupe 3.8 Base,"39,216","Colorado Springs, CO 80915",4.8, Gasoline,16,25, RWD, 3.8L V6 24V GDI DOHC, Casablanca White, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$20,995"
9, 2016 Volkswagen e-Golf SE,"31,208","Colorado Springs, CO 80903",4.2, Electric,126,105, FWD, Electric, Blue, Black, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,990"
10, 2017 Subaru Outback 2.5i Limited,"46,876","Colorado Springs, CO 80905",4.8, Gasoline,25,32, AWD, 2.5L H4 16V MPFI DOHC, Venetian Red Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,987"
11, 2021 Jeep Compass Trailhawk,5,"Colorado Springs, CO 80905",4.8, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, White Clearcoat, Ruby Red, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,423"
12, 2021 Mitsubishi Outlander Sport 2.0 ES,10,"Colorado Springs, CO 80905",4, Gasoline,23,29, 4WD, 2.0L I4 16V MPFI DOHC, Labrador Black Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$23,359"
13, 2017 Ford F-150 Lariat,"46,641","Colorado Springs, CO 80918",2.5, Gasoline,19,26, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Silver, Black, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$43,111"
14, 2021 Jeep Wrangler Unlimited Sahara,5,"Colorado Springs, CO 80905",4.8, Diesel,17,23, 4WD, 3.0L V6 24V DDI DOHC Turbo Diesel, Sting Gray Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$53,871"
15, 2021 Jeep Wrangler Unlimited Sahara,5,"Colorado Springs, CO 80905",4.8, Diesel,17,23, 4WD, 3.0L V6 24V DDI DOHC Turbo Diesel, Bright White Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$56,413"
