,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2013 Honda Civic Si,"73,285","Colorado Springs, CO 80915",4.8, Gasoline,22,31, FWD, 2.4L I4 16V MPFI DOHC, Black, Black, 6-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,995"
1, 2021 Nissan Altima 2.5 SL,5,"Colorado Springs, CO 80916",4.8, Gasoline,25,35, AWD, 2.5L I4 16V GDI DOHC, Storm Blue, Light Gray, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$29,821"
2, 2021 GMC Sierra 1500 SLE,2,"Colorado Springs, CO 80910",4.9, Gasoline,18,21, 4WD, 5.3L V8 16V GDI OHV, Quicksilver Metallic, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$51,569"
3, 2020 Jeep Gladiator Rubicon,"11,826","Colorado Springs, CO 80909",3.6, Gasoline,16,23, 4WD, Regular Unleaded V-6 3.6 L/220, Firecracker Red Clearcoat, Dark Saddle/Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$54,999"
4, 2018 BMW X1 sDrive28i,"20,003","Colorado Springs, CO 80909",3.6, Gasoline,23,32, FWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Mediterranean Blue Metallic,-1, Automatic,"['Bluetooth', 'Premium Sound System']",-1,"$25,730"
5, 2018 Toyota 4Runner SR5,"35,457","Colorado Springs, CO 80909",3.6, Gasoline,17,21, 4WD, Regular Unleaded V-6 4.0 L/241, White,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$35,499"
6, 2019 Toyota 4Runner SR5,"59,525","Colorado Springs, CO 80909",3.6, Gasoline,17,21, RWD, Regular Unleaded V-6 4.0 L/241, White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$31,230"
7, 2017 GMC Canyon SLT,"33,445","Colorado Springs, CO 80909",3.6, Gasoline,18,25, 4WD, Gas V6 3.6L/222, Cyber Gray Metallic, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$32,480"
8, 2015 Toyota Highlander Limited,"61,466","Colorado Springs, CO 80903",4.2, Gasoline,18,24, AWD, 3.5L V6 24V MPFI DOHC, Gray, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$26,590"
9, 2020 Chevrolet Equinox Premier w/2LZ,"20,566","Colorado Springs, CO 80903",4.2, Gasoline,22,28, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,590"
