,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
67, 2020 Ford EcoSport SES,45,"Colorado Springs, CO 80920",4.7, Gasoline,23,29, 4WD, 2.0L I4 16V GDI DOHC, Diamond White, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,225"
68, 2018 Lincoln MKC Select,"35,966","Castle Rock, CO 80104",3.6, Gasoline,21,28, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Magnetic Gray,-1, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,999"
69, 2021 Jeep Grand Cherokee Laredo,1,"Castle Rock, CO 80104",4.7, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$36,253"
70, 2021 Jeep Grand Cherokee Laredo,2,"Castle Rock, CO 80104",4.7, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,737"
71, 2021 Jeep Grand Cherokee Laredo,2,"Castle Rock, CO 80104",4.7, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$36,620"
72, 2020 Ford Escape SEL,5,"Castle Rock, CO 80104",4.7, Gasoline,26,31, AWD, 1.5L I3 12V GDI DOHC Turbo, Ingot Silver, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$30,131"
73, 2020 Ford Escape SEL,5,"Castle Rock, CO 80104",4.7, Gasoline,26,31, AWD, 1.5L I3 12V GDI DOHC Turbo, Blue Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$31,445"
74, 2021 Ford F-150 Lariat,7,"Castle Rock, CO 80104",4.7, Gasoline,16,22, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Red Metallic, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$66,265"
75, 2020 Ford Escape SE,5,"Castle Rock, CO 80104",4.7, Gasoline,26,31, AWD, 1.5L I3 12V GDI DOHC Turbo, Ingot Silver, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,153"
76, 2021 Ford F-150 Platinum,7,"Castle Rock, CO 80104",4.7, Gasoline,16,22, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Gray, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$70,140"
77, 2020 Dodge Charger SXT,152,"Castle Rock, CO 80104",4.7, Gasoline,18,27, AWD, 3.6L V6 24V MPFI DOHC, Pitch Black Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$32,836"
78, 2020 Jeep Compass Latitude,"2,190","Castle Rock, CO 80104",4.7, Gasoline,22,31, 4WD, 2.4L I4 16V MPFI SOHC, Laser Blue, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,999"
79, 2021 Kia Soul GT-Line 2.0L,11,"Pueblo, CO 81008",4.9, Gasoline,28,33, FWD, 2.0L I4 16V MPFI DOHC, Neptune Blue, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,740"
80, 2020 Chevrolet Bolt EV LT,2,"Pueblo, CO 81008",4, Electric,127,108, FWD, Electric, Mosaic Black Metallic, Dark Galvanized, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,495"
81, 2020 Hyundai Ioniq Hybrid SEL,6,"Pueblo, CO 81008",4, Hybrid,55,54, FWD, 1.6L I4 16V GDI DOHC Hybrid, Ceramic White, Dark Gray, 6-Speed Automatic with Auto-Shift,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,995"
82, 2021 Jeep Gladiator Sport,"2,826","Pueblo, CO 81003",4.8, Diesel,16,23, 4WD, 3.0L V6 24V DDI DOHC Turbo Diesel, Blue, Heritage Tan, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$59,900"
83, 2019 Chevrolet Silverado 2500 LT,"56,863","Parker, CO 80134",4.8, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, White, Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$47,995"
84, 2021 Cadillac Escalade ESV Sport Platinum,3,"Lone Tree, CO 80124",5, Gasoline,14,19, 4WD, 6.2L V8 16V GDI OHV, Shadow Metallic, Dark Auburn, 10-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$113,209"
85, 2021 Cadillac XT5 Premium Luxury,6,"Lone Tree, CO 80124",5, Gasoline,21,27, AWD, 3.6L V6 24V GDI DOHC, Shadow Metallic, Kona Brown Sauvage, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$62,479"
86, 2021 Chevrolet Equinox 1LT,8,"Lone Tree, CO 80124",4.8, Gasoline,25,30, AWD, 1.5L I4 16V GDI DOHC Turbo, Silver Ice Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$28,588"
87, 2021 Cadillac CT4 Luxury,4,"Lone Tree, CO 80124",5, Gasoline,23,32, AWD, 2.0L I4 16V GDI DOHC Turbo, Black Raven, Whisper Beige, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$35,489"
88, 2020 Cadillac XT5 Sport,210,"Lone Tree, CO 80124",5, Gasoline,18,25, AWD, 3.6L V6 24V GDI DOHC, Garnet Red Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$62,869"
89, 2013 Toyota Tundra 5 1/2 FT,"88,000","Colorado Springs, CO 80909",3, Gasoline,13,17, 4WD, 5.7L V8 32V MPFI DOHC, Silver, Graphite, 6-Speed Automatic,-1,-1,"$26,900"
90, 2008 Toyota Prius,"120,000","Colorado Springs, CO 80909",3, Hybrid,48,45, FWD, 1.5L I4 16V MPFI DOHC Hybrid, Blue, Gray, Automatic CVT,-1,-1,"$6,900"
91, 2010 Toyota Prius IV,"128,000","Colorado Springs, CO 80909",3, Hybrid,51,48, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Red, Bisque, Automatic CVT,-1,-1,"$8,500"
92, 2018 Lexus Base,"30,329","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, FWD, Regular Unleaded V-6 3.5 L/211, White,-1, Automatic,-1,"['Backup Camera', 'Lane Departure Warning']","$34,480"
93, 2017 Tesla Model S P100D,"43,396","Colorado Springs, CO 80909",3.6, Electric,92,105, AWD, Electric, White,-1, Automatic,-1,-1,"$64,899"
94, 2019 Lexus Base,"15,507","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, FWD, Regular Unleaded V-6 3.5 L/211, White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$38,190"
95, 2017 Lexus Base,"17,614","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, FWD, Regular Unleaded V-6 3.5 L/211, Caviar,-1, Automatic,-1,-1,"$33,499"
96, 2018 Audi S4 3.0 Premium Plus,"35,593","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded V-6 3.0 L/183, Ibis White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$38,790"
97, 2018 GMC Acadia SLE-2,"54,087","Colorado Springs, CO 80909",3.6, Gasoline,21,26, AWD, Gas V6 3.6L/223, Quicksilver Metallic, Jet Black, Automatic,-1,-1,"$23,799"
98, 2017 Genesis G80 3.8L,"57,830","Colorado Springs, CO 80909",3.6, Gasoline,18,28, RWD, Regular Unleaded V-6 3.8 L/231, Patagonia Blue,-1, Automatic,-1,-1,"$24,799"
99, 2020 Jeep Gladiator Sport,"6,586","Colorado Springs, CO 80909",3.6, Gasoline,16,23, 4WD, Regular Unleaded V-6 3.6 L/220, Firecracker Red Clearcoat, Heritage Tan/Black, Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,880"
100, 2016 Acura MDX SH-AWD,"55,124","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, AWD, Premium Unleaded V-6 3.5 L/212, Gray,-1, Automatic,-1,-1,"$23,840"
101, 2019 Toyota 86 TRD Special Edition,"5,913","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, RWD, Premium Unleaded H-4 2.0 L/122, Raven,-1, Manual,-1,-1,"$28,599"
102, 2019 Lexus F SPORT,"3,583","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, AWD, Premium Unleaded V-6 3.5 L/211, Liquid Platinum,-1, Automatic,['Premium Sound System'],"['Backup Camera', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$47,040"
103, 2020 BMW X2 xDrive28i,"2,155","Colorado Springs, CO 80909",3.6, Gasoline,24,31, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Blue,-1, Automatic,-1,-1,"$36,799"
104, 2018 BMW 540 i,"39,615","Colorado Springs, CO 80909",3.6, Gasoline,21,30, RWD, Intercooled Turbo Premium Unleaded I-6 3.0 L/183, Black Sapphire Metallic,-1, Automatic,-1,-1,"$32,799"
105, 2015 Ford F-150 Lariat,"62,360","Colorado Springs, CO 80909",3.6, Gasoline,18,23, 4WD, Ecoboost 3.5L V6, White,-1, Automatic,-1,-1,"$36,880"
106, 2017 BMW 540 i,"28,531","Colorado Springs, CO 80909",3.6, Gasoline,20,30, RWD, Intercooled Turbo Premium Unleaded I-6 3.0 L/183, Blue,-1, Automatic,-1,-1,"$32,480"
107, 2018 Tesla Model X 75D,"15,570","Colorado Springs, CO 80909",3.6, Electric,91,95, AWD, Electric, Black,-1, Automatic,-1,-1,"$64,899"
