,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
538, 2019 Chevrolet Trax LT,"15,169","Layton, UT 84041",4.3, Gasoline,24,29, AWD, 1.4L I4 16V MPFI DOHC Turbo, Mosaic Black, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,400"
539, 2013 Lexus GS 350 Base,"94,494","Lindon, UT 84042",4.6, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Black, Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$20,500"
540, 2014 Chevrolet Volt Base,"83,540","Lindon, UT 84042",5, Gasoline,101,93, FWD, 1.4L 4 Cylinder Engine, White, BLACK, AUTOMATIC,-1,-1,"$9,999"
541, 2019 Toyota Highlander Limited,"6,932","Lindon, UT 84042",4.5, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, Blizzard Pearl, Saddle Tan, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,495"
542,Certified 2017 Toyota Yaris iA Base,"72,965","Orem, UT 84058",4.5, Gasoline,32,40, FWD, 1.5L I4 16V GDI DOHC, White, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$11,990"
543, 2021 Honda Civic EX,3,"Ogden, UT 84405",4.8, Gasoline,32,42, FWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,895"
544, 2021 Honda Civic EX,3,"Ogden, UT 84405",4.8, Gasoline,32,42, FWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,895"
545, 2021 Honda Civic EX,3,"Ogden, UT 84405",4.8, Gasoline,32,42, FWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,895"
546, 2021 Honda Odyssey EX-L,3,"Ogden, UT 84405",4.8, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, Platinum White Pearl, Black, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$37,907"
547, 2021 Honda Odyssey EX-L,3,"Ogden, UT 84405",4.8, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, Platinum White Pearl, Black, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$38,404"
548, 2018 Nissan Altima 2.5 S,"23,433","Ogden, UT 84405",4.5, Gasoline,27,38, FWD, 2.5L I4 16V MPFI DOHC, Storm Blue, Charcoal, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,450"
