,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2018 Volkswagen Tiguan 2.0T SE,"49,073","Denver, CO 80223",4.9, Gasoline,21,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Pure White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$21,364"
1, 2018 Audi A5 2.0T Premium,"32,493","Denver, CO 80223",4.5, Gasoline,24,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Ibis White, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$33,990"
2, 2018 BMW X1 xDrive28i,"19,954","Denver, CO 80246",4.5, Gasoline,22,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Mineral Gray Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,498"
3, 2017 Toyota Highlander XLE,"35,020","Lakewood, CO 80214",5, Gasoline,20,26, AWD, 3.5L V6 24V GDI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,900"
4, 2020 Subaru Outback Base,"17,686","Denver, CO 80221",4.8, Gasoline,26,33, AWD, 2.5L H4 16V GDI DOHC, Magnetite Gray Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,798"
5, 2016 Mercedes-Benz C 300 4MATIC,"46,571","Englewood, CO 80110",4.7, Gasoline,24,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Black,-1, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$23,337"
6, 2020 Toyota RAV4 LE,"26,897","Denver, CO 80221",4.8, Gasoline,27,34, AWD, 2.5L I4 16V PDI DOHC, Ruby Flare Pearl, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,698"
7,Certified 2019 Chevrolet Equinox LS,"18,340","Denver, CO 80221",4.3, Gasoline,26,32, FWD, Turbocharged Gas I4 1.5L/92, Summit White, Medium Ash Gray, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Stability Control']","$19,798"
8, 2018 Ford F-150 XLT,"21,293","Denver, CO 80210",2.8, E85 Flex Fuel,18,23, 4WD, 3.3L V6 24V PDI DOHC Flexible Fuel, Maroon, Gray, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,337"
9, 2010 Volkswagen Tiguan SE,"80,966","Commerce City, CO 80022",5, Gasoline,18,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Gray,-1, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,999"
10, 2014 Mazda CX-5 Grand Touring,"126,114","Englewood, CO 80110",4.7, Gasoline,25,32, FWD, 2.5L I4 16V GDI DOHC, Soul Red Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$13,337"
11, 2018 Toyota Camry SE,"47,410","Denver, CO 80221",4.8, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, White, Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,999"
12, 2018 Dodge Charger GT,"30,773","Lakewood, CO 80227",4.9, Gasoline,18,27, AWD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,794"
13, 2017 Jeep Wrangler Unlimited Sahara,"32,743","Aurora, CO 80012",5, Gasoline,16,21, 4WD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 5-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$36,399"
14, 2019 Kia Sportage EX,"19,132","Wheat Ridge, CO 80033",4.8, Gasoline,21,25, AWD, 2.4L I4 16V GDI DOHC, Pacific Blue, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$24,599"
15,Certified 2018 Subaru Outback 2.5i Premium,"25,404","Aurora, CO 80012",4.8, Gasoline,25,32, AWD, 2.5L H4 16V MPFI DOHC, White, Ivory, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$24,597"
16, 2017 Kia Rio LX,"57,436","Aurora, CO 80012",4.9, Gasoline,27,364, FWD, 1.6L I4 16V GDI DOHC, Aurora Black, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$10,990"
17, 2020 Kia Sorento LX,"5,755","Wheat Ridge, CO 80033",4.8, Gasoline,18,24, AWD, 3.3L V6 24V GDI DOHC, Snow White Pearl, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,699"
18,Certified 2018 Jeep Cherokee Limited,"34,219","Aurora, CO 80012",4.5, Gasoline,21,28, 4WD, 2.4L I4 16V MPFI SOHC, Patriot Blue Pearlcoat, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$23,999"
19, 2018 Mazda CX-3 Touring,"39,557","Denver, CO 80247",4.5, Gasoline,27,32, AWD, 2.0L I4 16V GDI DOHC, Soul Red Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$19,561"
20, 2019 Chrysler Pacifica Touring-L,"58,368","Englewood, CO 80113",2.7, Gasoline,19,28, FWD, 3.6L V6 24V MPFI DOHC, Brilliant Black, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$24,799"
21,Certified 2019 Toyota 4Runner SR5 Premium,"14,892","Englewood, CO 80113",4.8, Gasoline,17,20, 4WD, 4.0L V6 24V MPFI DOHC, Silver,-1, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$40,290"
22, 2017 Subaru Impreza 2.0i Premium,"26,439","Englewood, CO 80113",4.9, Gasoline,28,37, AWD, 2.0L H4 16V GDI DOHC, Crystal Black Silica, Ivory, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,390"
