,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
870, 2018 Acura MDX SH-AWD,"37,143","Centennial, CO 80111",4.6, Gasoline,18,26, AWD, 3.5L V6 24V GDI SOHC, White Diamond Pearl, Parchment, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$30,189"
871, 2018 Kia Sorento LX,"41,300","Centennial, CO 80111",4.6, Gasoline,21,25, AWD, 2.4L I4 16V GDI DOHC, Titanium Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,589"
872,Certified 2017 BMW 340 i xDrive,"21,493","Highlands Ranch, CO 80129",4.8, Gasoline,21,31, AWD, 3.0L I6 24V GDI DOHC Turbo, Glacier Silver Metallic, Black / Dark Oyster, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$33,591"
873, 2014 Nissan Maxima 3.5 S,"101,814","Centennial, CO 80112",4.6, Gasoline,19,26, FWD, Premium Unleaded V-6 3.5 L/213, Gun Metallic, Charcoal, Variable,['Bluetooth'],"['Brake Assist', 'Stability Control']","$10,598"
874, 2015 Jeep Cherokee Limited,"74,769","Highlands Ranch, CO 80129",4.7, Gasoline,21,28, 4WD, 3.2L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 9-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$16,932"
875,Certified 2018 Nissan Murano SV,"22,904","Centennial, CO 80112",4.6, Gasoline,21,28, AWD, 3.5L V6 24V MPFI DOHC, Brilliant Silver Metallic, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$27,486"
876, 2018 INFINITI QX60,"24,317","Lone Tree, CO 80124",4.6, Gasoline,20,27, AWD, Premium Unleaded V-6 3.5 L/213, Majestic White, Wheat, Variable,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$34,998"
877, 2018 Chevrolet Silverado 1500 2LZ,"78,281","Lone Tree, CO 80124",4.6, Gasoline,15,20, 4WD, Gas V8 6.2L/376, Summit White, Dark Ash with Jet Black Interior Accents, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control', 'Automatic Emergency Braking']","$42,399"
878, 2020 Hyundai Palisade SEL,"9,374","Lone Tree, CO 80124",4.6, Gasoline,19,24, AWD, Regular Unleaded V-6 3.8 L/231, Rainforest, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$40,940"
879, 2014 Audi S5 3.0T Premium Plus quattro,"51,930","Centennial, CO 80112",4.5, Gasoline,18,28, AWD, 3.0L V6 24V GDI DOHC Supercharged, Gray, Black / Silver, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$27,990"
880, 2018 Volkswagen Tiguan 2.0T SEL,"25,942","Lone Tree, CO 80124",4.6, Gasoline,22,27, AWD, Intercooled Turbo Regular Unleaded I-4 2.0 L/121, Black, BLACK, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$23,996"
881, 2014 BMW 228 i,"22,664","Broomfield, CO 80020",4.9, Gasoline,23,36, RWD, 2.0L I4 16V GDI DOHC Turbo, Black Sapphire, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$21,586"
882, 2018 Jeep Grand Cherokee Trailhawk,"20,730","Broomfield, CO 80020",4.9, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Billet Silver Metallic Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$36,226"
883, 2017 BMW X3 xDrive28i,"31,743","Broomfield, CO 80020",4.9, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Jet Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$26,392"
884,Certified 2018 Audi Q3 2.0T Premium,"19,846","Broomfield, CO 80020",4.9, Gasoline,20,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Florett Silver Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$29,006"
885, 2018 Kia Sorento LX,"39,882","Brighton, CO 80601",4.3, Gasoline,21,25, AWD, 2.4L I4 16V GDI DOHC, Sparkling Silver, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,486"
886, 2006 Hummer H2 Base,"90,274","Brighton, CO 80601",4.3, Gasoline,-1,-1, 4WD, 6.0L V8 16V MPFI OHV, Twilight Maroon Metallic, Wheat, 4-Speed Automatic,['Premium Sound System'],-1,"$21,486"
887, 2016 Jeep Grand Cherokee Laredo,"46,016","Parker, CO 80138",4.9, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Billet Silver Metallic Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$23,999"
