,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
617, 2018 BMW X5 xDrive35i,"19,273","Auburn, WA 98001",5, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Gray, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$42,700"
618, 2011 Ford Explorer Limited,"143,906","Auburn, WA 98002",4.9, Gasoline,17,23, 4WD, 3.5L V6 24V MPFI DOHC,-1,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$13,995"
619, 2020 Subaru Forester Premium,"25,103","Tukwila, WA 98188",4.7, Gasoline,26,33, AWD, 2.5L H4 16V GDI DOHC, Crystal White Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,488"
620, 2017 Ford Escape SE,"80,001","Burien, WA 98168",4.9, Gasoline,23,30, FWD, 1.5L I4 16V GDI DOHC Turbo, Black, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,991"
621, 2018 Volkswagen Tiguan 2.0T SE,"44,672","Burien, WA 98168",4.9, Gasoline,22,27, FWD, 2.0L I4 16V GDI DOHC Turbo, Cardinal Red Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,991"
622, 2005 Chevrolet Corvette,"41,396","Burien, WA 98168",4.8, Gasoline,18,28, RWD, 6.0L V8 16V MPFI OHV, Le Mans Blue Metallic, Steel Gray, 4-Speed Automatic,['Premium Sound System'],['Stability Control'],"$29,949"
623, 2012 Volkswagen Touareg Executive,"28,653","Kent, WA 98032",4.8, Diesel,19,28, AWD, 3.0L V6 24V DDI DOHC Turbo Diesel, Black Uni, Black Anthracite, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$29,880"
624, 2018 Nissan Maxima 3.5 S,"25,756","Renton, WA 98057",5, Gasoline,21,30, FWD, 3.5L V6 24V MPFI DOHC, Gun Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,998"
625, 2012 Acura TL 3.5,"148,462","Renton, WA 98057",4.6, Gasoline,20,29, FWD, 3.5L V6 24V MPFI SOHC, White,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$9,795"
626, 2013 GMC Yukon Denali,"139,002","Renton, WA 98057",4.6, E85 Flex Fuel,13,18, AWD, 6.2L V8 16V MPFI OHV Flexible Fuel, Onyx Black,-1, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$19,995"
627, 2014 Jeep Patriot Limited,"93,946","Renton, WA 98057",4.6, Gasoline,21,27, 4WD, 2.4L I4 16V MPFI DOHC, Black Clearcoat,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$11,495"
628, 2017 RAM 1500 Sport,"89,890","Olympia, WA 98502",4.5, Gasoline,16,23, 4WD, 5.7L V8 16V MPFI OHV, Bright Silver Clearcoat Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$33,873"
629, 2017 Kia Soul +,"80,348","Renton, WA 98057",4.3, Gasoline,25,30, FWD, I4, Clear White, Black, 6-Speed Automatic with Sportmatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$11,304"
630, 2018 Ford F-150 Lariat,"43,842","Olympia, WA 98502",4.5, Gasoline,19,24, 4WD, 2.7L V6 24V PDI DOHC Twin Turbo, Oxford White, Black, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$43,373"
631, 2019 Chevrolet Impala 1LT,"43,026","Renton, WA 98057",4.7, Gasoline,22,29, FWD, 2.5L I4 16V GDI DOHC, Silver Ice Metallic, Jet Black / Dark Titanium, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,999"
632, 2013 RAM 3500 Laramie,"131,443","Renton, WA 98057",4.3, Diesel,-1,-1, 4WD, Cummins 6.7L I6 Turbodiesel, Black Clearcoat, black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$42,333"
633, 2018 Ford Escape SE,"34,816","Renton, WA 98057",4.7, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Shadow Black, Charcoal Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,999"
