,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 Toyota Camry XSE,"12,050","Dallas, TX 75209",4.6, Gasoline,27,38, FWD, 2.5L I4 16V PDI DOHC, Celestial Silver / Midnight Black Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,998"
1, 2014 Mercedes-Benz E 350,"79,423","Dallas, TX 75209",4.7, Gasoline,21,30, AWD, Premium Unleaded V-6 3.5 L/213, Polar White, TAN, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$18,995"
2, 2018 Porsche Macan GTS,"31,831","Dallas, TX 75209",4.7, Gasoline,17,23, AWD, Twin Turbo Premium Unleaded V-6 3.0 L/183, Black, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$60,491"
3, 2018 Toyota 4Runner Limited,"53,129","Dallas, TX 75209",4.7, Gasoline,17,21, 4WD, Regular Unleaded V-6 4.0 L/241, Midnight Black Metallic, BLACK, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,995"
4, 2020 Toyota Camry LE,"44,592","DALLAS, TX 75235",1.5, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Super White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,497"
5, 2020 Mazda CX-5 Touring,"33,104","DALLAS, TX 75235",1.5, Gasoline,25,31, FWD, 2.5L I4 16V GDI DOHC, Machine Gray Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$20,697"
6,Certified 2018 GMC Yukon Denali,"19,452","Dallas, TX 75209",4, Gasoline,14,23, RWD, 6.2L V8 16V GDI OHV, Iridium Metallic, Jet Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$55,991"
7, 2019 Ford Fusion Titanium,"35,225","DALLAS, TX 75235",1.5, Gasoline,20,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Oxford White, Russet, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$18,697"
8, 2020 Chevrolet Equinox 1LT,"39,248","DALLAS, TX 75235",1.5, Gasoline,25,30, AWD, 1.5L I4 16V GDI DOHC Turbo, Summit White, Medium Ash Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,297"
9, 2020 Ford Expedition Max XLT,"29,641","DALLAS, TX 75235",1.5, Gasoline,17,23, RWD, 3.5L V6 24V GDI DOHC Twin Turbo, Oxford White,-1, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$40,597"
10,Certified 2018 Cadillac XT5 Luxury,"43,876","Dallas, TX 75209",4.5, Gasoline,19,26, FWD, 3.6L V6 24V GDI DOHC, Radiant Silver Metallic, Jet Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$28,497"
11, 2010 INFINITI G37 Journey,"157,995","Dallas, TX 75247",3.6, Gasoline,19,27, RWD, 3.7L V6 24V MPFI DOHC, Liquid Platinum, Black, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$7,490"
12, 2016 Cadillac XTS Luxury Collection,"20,736","Irving, TX 75062",4.4, Gasoline,18,28, FWD, 3.6L V6 24V GDI DOHC, Crystal White Tri-Coat, Shale / Cocoa, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$24,650"
13, 2018 Hyundai Elantra Value Edition,"35,953","Irving, TX 75062",4.9, Gasoline,28,37, FWD, 2.0L I4 16V MPFI DOHC, Quartz White Pearl, Beige, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$14,900"
14, 2017 Ford F-250 King Ranch,"41,534","Irving, TX 75062",4.3, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, Oxford White, Java, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$66,639"
15, 2016 Honda Accord EX-L,"43,896","Garland, TX 75041",3.7, Gasoline,26,35, FWD, 2.4L I4 16V GDI DOHC,-1,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,987"
16, 2019 Dodge Charger SXT,"10,630","Richardson, TX 75080",4.7, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, Blue Pearlcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,999"
17, 2016 Mercedes-Benz G 550,"60,329","Addison, TX 75001",5, Gasoline,13,14, AWD, 4.0L V8 32V GDI DOHC Twin Turbo, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$75,990"
18, 2017 Ford F-250 King Ranch,"144,503","Addison, TX 75001",4.1, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, White Gold Metallic, Java, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$49,995"
19, 2017 Tesla Model S 100D,"25,406","Dallas, TX 75234",4.9, Electric,101,102, AWD, Electric, Gray, Tan, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$57,596"
20, 2017 Tesla Model S 100D,"26,162","Dallas, TX 75234",4.9, Electric,101,102, AWD, Electric, Gray, Black, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$57,996"
21, 2016 BMW X3 xDrive28i,"49,258","Carrollton, TX 75006",5, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Saddle, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$21,695"
