,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Lexus NX 300 F SPORT/NAVIGATION/BLIND SPOT,"8,182","Dallas, TX 75209",4.6, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, Ultrasonic Blue Mica, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$37,998"
1, 2018 Toyota Camry XSE,"42,764","Dallas, TX 75209",4.6, Gasoline,22,32, FWD, 3.5L V6 24V PDI DOHC, Ruby Flare Pearl, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,998"
2, 2020 Mitsubishi Outlander ES,"28,626","DALLAS, TX 75235",1.5, Gasoline,24,29, 4WD, 2.4L I4 16V MPFI SOHC, Labrador Black Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,397"
3, 2020 Ford Edge SEL,"43,186","DALLAS, TX 75235",1.5, Gasoline,21,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Iconic Silver Metallic,-1, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,197"
4, 2020 Toyota Prius LE,"29,835","DALLAS, TX 75235",1.5, Hybrid,54,50, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Classic Silver Metallic, Moonstone, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$18,997"
5, 2020 Toyota Prius LE,"34,239","DALLAS, TX 75235",1.5, Hybrid,54,50, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Magnetic Gray Metallic, Moonstone, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$18,597"
6, 2020 Mitsubishi Outlander ES,"25,767","DALLAS, TX 75235",1.5, Gasoline,24,29, 4WD, 2.4L I4 16V MPFI SOHC, Labrador Black Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,697"
7, 2020 Mitsubishi Eclipse Cross ES,"25,258","DALLAS, TX 75235",1.5, Gasoline,26,29, FWD, 1.5L I4 16V GDI DOHC Turbo, Mercury Gray Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,697"
8, 2020 Mitsubishi Eclipse Cross ES,"25,111","DALLAS, TX 75235",1.5, Gasoline,26,29, FWD, 1.5L I4 16V GDI DOHC Turbo, Alloy Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,697"
9, 2020 Ford EcoSport SES,"29,304","DALLAS, TX 75235",1.5, Gasoline,23,29, 4WD, 2.0L I4 16V GDI DOHC, Moondust Silver Metallic, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$17,097"
10, 2020 Chevrolet Malibu LT,"29,931","DALLAS, TX 75235",1.5, Gasoline,29,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Summit White, Jet Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,497"
11, 2020 Hyundai Elantra SEL,"41,664","DALLAS, TX 75235",1.5, Gasoline,30,40, FWD, 2.0L I4 16V MPFI DOHC, Stellar Silver, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$14,097"
12, 2017 Volkswagen Jetta 1.4T SE,"44,325","Dallas, TX 75209",4, Gasoline,28,38, FWD, 1.4L I4 16V GDI DOHC Turbo, White Silver Metallic, Titan Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$14,991"
13, 1997 Jeep Wrangler Sahara,"100,056","Dallas, TX 75235",5, Gasoline,15,18, 4WD, 4.0L I6 12V MPFI OHV, Tan, Tan, 5-Speed Manual,-1,-1,"$19,950"
