,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Lexus GX 460 Luxury,"27,944","Dallas, TX 75207",4.4, Gasoline,15,18, 4WD, 4.6L V8 32V MPFI DOHC, Silver, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$49,497"
1, 2013 Lexus GX 460 NAVIGATION/PARK ASSIST/CLIMATE COMFORT SEATS,"154,302","Dallas, TX 75209",4.6, Gasoline,15,20, 4WD, 4.6L V8 32V MPFI DOHC, Starfire Pearl, Sepia, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$21,488"
2, 2020 Hyundai Elantra SEL,"38,865","DALLAS, TX 75235",1.5, Gasoline,30,40, FWD, 2.0L I4 16V MPFI DOHC, Machine Gray, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$14,197"
3, 2020 Toyota Camry LE,"22,974","DALLAS, TX 75235",1.5, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC,-1, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,397"
4, 2020 Toyota 4Runner SR5,"20,775","DALLAS, TX 75235",1.5, Gasoline,16,19, 4WD, 4.0L V6 24V MPFI DOHC, Super White,-1, 5-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$36,797"
5, 2020 Mitsubishi Eclipse Cross ES,"33,222","DALLAS, TX 75235",1.5, Gasoline,26,29, FWD, 1.5L I4 16V GDI DOHC Turbo, Mercury Gray Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,997"
6, 2020 Kia Rio S,"22,859","DALLAS, TX 75235",1.5, Gasoline,33,41, FWD, 1.6L I4 16V MPFI DOHC, Clear White, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$13,397"
7, 2020 Mitsubishi Outlander ES,"27,752","DALLAS, TX 75235",1.5, Gasoline,24,29, 4WD, 2.4L I4 16V MPFI SOHC, Alloy Silver Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,497"
8, 2018 Mazda Mazda3 Touring,"38,122","Irving, TX 75062",4.4, Gasoline,27,36, FWD, 2.5L I4 16V GDI DOHC, Snowflake White Pearl Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$16,650"
9, 2015 Chevrolet Corvette Stingray Z51,"10,582","Dallas, TX 75220",4.2, Gasoline,17,29, RWD, 6.2L V8 16V GDI OHV, Arctic White, Red, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$62,995"
10, 2017 Genesis G80 3.8,"54,923","Dallas, TX 75220",3.6, Gasoline,18,28, RWD, 3.8L V6 24V GDI DOHC, Empire State Gray, Ivory, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$22,999"
11, 2020 Jeep Wrangler Unlimited Rubicon,"11,054","Dallas, TX 75238",4.2, Gasoline,17,23, 4WD, 3.6L V6 24V MPFI DOHC, Ocean Blue Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$49,000"
12, 2019 Chevrolet Impala Premier 2LZ,"40,469","Dallas, TX 75234",3.9, Gasoline,19,28, FWD, 3.6L V6 24V GDI DOHC, Blue Velvet Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$25,371"
13, 2019 Lincoln Continental Reserve,"39,619","Dallas, TX 75234",3.9, Gasoline,18,27, FWD, 2.7L V6 24V GDI DOHC Twin Turbo, White Platinum, Cappuccino, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,746"
14, 2017 Ford Fusion SE,"49,023","Dallas, TX 75234",3.9, Gasoline,21,32, FWD, 2.5L I4 16V MPFI DOHC, Black, Ebony, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,790"
15, 2018 Toyota RAV4 XLE,"22,948","Dallas, TX 75234",3.9, Gasoline,23,30, FWD, 2.5L I4 16V MPFI DOHC, Blue, Ash, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$23,067"
16, 2019 Nissan Rogue SV,"34,318","Mesquite, TX 75150",4.8, Gasoline,26,33, FWD, 2.5L I4 16V MPFI DOHC, Gun Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,997"
17, 2017 Dodge Challenger R/T,"47,011","Mesquite, TX 75150",4.8, Gasoline,15,23, RWD, 5.7L V8 16V MPFI OHV, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$28,950"
18, 2015 Toyota RAV4 XLE,"67,422","Dallas, TX 75244",5, Gasoline,24,31, FWD, 2.5L I4 16V MPFI DOHC, White, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,952"
19, 2018 BMW M3 Base,"10,020","Garland, TX 75043",4.1, Gasoline,17,25, RWD, 3.0L I6 24V GDI DOHC Twin Turbo, Light Blue, Red, 6-Speed Manual,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$62,988"
20, 2020 Toyota Corolla LE,"15,619","Irving, TX 75062",2.2, Gasoline,30,38, FWD, 1.8L I4 16V MPFI DOHC, Black, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$16,000"
21, 2013 Mazda MX-5 Miata Club,"47,870","Addison, TX 75001",3.4, Gasoline,21,28, RWD, 2.0L I4 16V MPFI DOHC, True Red, Black / Red, 6-Speed Manual,-1,['Stability Control'],"$17,995"
22, 2018 Toyota Tacoma SR5,"147,923","Dallas, TX 75234",4.1, Gasoline,20,23, RWD, 2.7L I4 16V MPFI DOHC, White,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$16,999"
23, 2018 Chevrolet Silverado 1500 1LZ,"23,180","Irving, TX 75038",4.5, Gasoline,16,23, RWD, 5.3L V8 16V GDI OHV, Summit White, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,000"
24,Certified 2018 Ford Escape SEL,"41,098","Carrollton, TX 75006",4.7, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Oxford White, Charcoal Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,000"
25, 2019 Ford F-250 Lariat,"49,808","Carrollton, TX 75006",4.7, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, Stone Gray Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$64,000"
26, 2013 BMW 335 i,"91,584","Carrollton, TX 75006",4.8, Gasoline,23,33, RWD, 3.0L I6 24V GDI DOHC Turbo, Imperial Blue Metallic, Saddle Brown, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,999"
27, 2020 Mercedes-Benz GLC 300 Base,"9,948","Dallas, TX 75252",3.4, Gasoline,22,29, RWD, 2.0L I4 16V GDI DOHC Turbo, Pewter, Gray, 9-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$37,888"
28,Certified 2018 Acura MDX 3.5L,"24,412","Plano, TX 75093",4.7, Gasoline,19,27, FWD, 3.5L V6 24V GDI SOHC, Modern Steel Metallic, Graystone, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$32,420"
29, 2017 Audi A6 2.0T Premium,"28,159","Plano, TX 75093",3.7, Gasoline,24,34, FWD, 2.0L I4 16V GDI DOHC Turbo, Moonlight Blue Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,590"
30, 2018 BMW 430 Gran Coupe i xDrive,"27,171","Plano, TX 75093",3.7, Gasoline,23,33, AWD, 2.0L I4 16V GDI DOHC Turbo, Jet Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,480"
31, 2020 Land Rover Range Rover Sport 3.0L Supercharged HSE,"29,271","Plano, TX 75093",3.7, Gasoline,19,24, 4WD, V6, Indus Silver, Ebony / Ebony, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$68,880"
