,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Chevrolet Cruze LT,"40,004","Dallas, TX 75207",4.4, Gasoline,28,38, FWD, 1.4L I4 16V GDI DOHC Turbo, Summit White, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,997"
1, 2019 GMC Acadia SLT-1,"34,191","Dallas, TX 75207",4.4, Gasoline,21,26, FWD, 3.6L V6 24V GDI DOHC, White Frost Tri-Coat, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,997"
2, 2018 Lexus GX 460,"22,949","Dallas, TX 75209",4.6, Gasoline,15,18, 4WD, 4.6L V8 32V MPFI DOHC, Black Onyx, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$44,888"
3, 2018 Lexus RC 350,"22,979","Dallas, TX 75209",4.6, Gasoline,20,28, RWD, 3.5L V6 24V PDI DOHC, Ultra White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$42,888"
4, 2017 Lexus RX 350 PKG/NAVIGATION/BLIND SPOT,"41,087","Dallas, TX 75209",4.6, Gasoline,20,27, FWD, 3.5L V6 24V GDI DOHC, Silver Lining Metallic, Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$36,998"
5, 2019 Toyota Corolla LE,"40,299","Dallas, TX 75209",4.7, Gasoline,28,36, FWD, Regular Unleaded I-4 1.8 L/110, Slate Metallic, Black, Variable,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$15,995"
6, 2020 Mazda CX-5 Touring,"42,793","DALLAS, TX 75235",1.5, Gasoline,25,31, FWD, 2.5L I4 16V GDI DOHC, Sonic Silver Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,797"
7, 2020 Toyota Tacoma TRD Off Road,"31,775","DALLAS, TX 75235",1.5, Gasoline,18,22, 4WD, 3.5L V6 24V PDI DOHC,-1, Cement, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$35,597"
8, 2020 Chrysler Pacifica Limited,"44,295","DALLAS, TX 75235",1.5, Gasoline,19,28, FWD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Cognac, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$31,597"
9,Certified 2018 INFINITI Q50 3.0t Red Sport 400,"29,673","Dallas, TX 75209",4.4, Gasoline,20,26, RWD, 3.0L V6 24V GDI DOHC Twin Turbo, Black, Graphite, 7-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$35,688"
10, 2020 Chevrolet Malibu LT,"36,319","DALLAS, TX 75235",1.5, Gasoline,29,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Summit White, Jet Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,097"
11, 2014 Chevrolet Corvette Stingray Base,"33,275","Dallas, TX 75220",4.2, Gasoline,17,29, RWD, 6.2L V8 16V GDI OHV, Cyber Gray Metallic, Red, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']",['Stability Control'],"$44,995"
12, 2019 RAM 3500 Longhorn,"10,200","Dallas, TX 75228",3.4, Diesel,-1,-1, 4WD, 6.7L I6 24V DDI OHV Turbo Diesel, White, Light Mountain Brown, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$119,991"
13, 2018 Mercedes-Benz GLE 350 Base,"25,892","Irving, TX 75062",4.3, Gasoline,18,23, RWD, 3.5L V6 24V GDI DOHC, Polar White, Black, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$38,953"
14, 2019 Jeep Cherokee Limited,"21,254","Dallas, TX 75234",4.3, Gasoline,22,31, FWD, 2.4L I4 16V MPFI SOHC, Granite Crystal Clearcoat Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,184"
15, 2017 RAM 1500 Lone Star,"73,040","Mesquite, TX 75150",4.8, E85 Flex Fuel,17,25, RWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Delmonico Red Pearlcoat, Diesel Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$23,950"
16, 2015 Mercedes-Benz C 300,"65,856","Garland, TX 75041",3.3, Gasoline,25,34, RWD, 2.0L I4 16V GDI DOHC Turbo, White, Beige, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$19,995"
17, 2018 Toyota Tundra SR5,"48,200","Dallas, TX 75244",5, Gasoline,13,17, 4WD, 5.7L V8 32V MPFI DOHC, Silver, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$38,910"
18, 2018 Jeep Grand Cherokee Limited,"20,542","Dallas, TX 75244",5, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Gray, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$32,875"
19, 2018 Jeep Renegade Trailhawk,"43,252","Grand Prairie, TX 75050",4.7, Gasoline,21,29, 4WD, 2.4L I4 16V MPFI SOHC, Hypergreen Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,245"
20, 2016 Nissan Altima 2.5 SV,"128,517","Addison, TX 75001",3.4, Gasoline,27,39, FWD, 2.5L I4 16V MPFI DOHC, Storm Blue, Charcoal, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,000"
21,Certified 2017 Chevrolet Silverado 1500 LT,"72,435","Carrollton, TX 75006",4.9, Gasoline,-1,22, 4WD, 5.3L V8 16V GDI OHV, Red, Jet Black, 6-Speed Electronically Controlled Automatic with O,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$35,000"
22, 2013 Land Rover Range Rover Sport HSE,"91,702","Richardson, TX 75080",5, Gasoline,13,18, 4WD, 5.0L V8 32V GDI DOHC, Fuji White, Almond / Nutmeg, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$19,995"
23, 2017 Ford F-250 XLT,"87,552","Addison, TX 75001",4.1, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, Ruby Red Metallic Tinted Clearcoat, Medium Earth Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$51,995"
24, 2018 Ford Expedition Limited,"31,087","Carrollton, TX 75006",4.7, Gasoline,17,24, RWD, 3.5L V6 24V GDI DOHC Twin Turbo, White Platinum Tri-Coat Metallic, Medium Stone, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$47,500"
