,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 Toyota Prius Four,"41,858","North Kansas City, MO 64116",4.7, Hybrid,54,50, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Silver, Beige, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$20,000"
1,Certified 2018 Chevrolet Traverse LS,"26,652","Merriam, KS 66202",4.3, Gasoline,18,27, FWD, 3.6L V6 24V GDI DOHC, Satin Steel Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,977"
2, 2004 Toyota Sienna CE,"129,266","Merriam, KS 66203",2, Gasoline,19,27, FWD, 3.3L V6 24V MPFI DOHC, Gray,-1, 5-Speed Automatic,-1,['Brake Assist'],"$5,997"
3, 2018 Ford Escape SE,"36,676","KCMO, MO 64105",4.2, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Brown, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,990"
4, 2018 BMW X5 xDrive50i,"17,083","KCMO, MO 64105",4.2, Gasoline,15,21, AWD, 4.4L V8 32V GDI DOHC Twin Turbo, Black, Light Gray, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$50,990"
5, 2018 Buick Encore Preferred II,"36,952","KCMO, MO 64105",4.2, Gasoline,24,30, AWD, 1.4L I4 16V MPFI DOHC Turbo, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$17,990"
6, 2017 Lexus RX 350,"28,185","KCMO, MO 64105",4.2, Gasoline,20,27, FWD, 3.5L V6 24V GDI DOHC, Silver, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$31,990"
7, 2018 Jaguar F-PACE 25t R-Sport,"24,715","KCMO, MO 64105",4.2, Gasoline,22,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Corris Grey, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,990"
8, 2018 INFINITI QX30 Premium,"38,835","KCMO, MO 64105",4.2, Gasoline,21,30, AWD, 2.0L I4 16V GDI DOHC Turbo, Graphite Shadow, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$23,590"
9, 2020 Kia Sportage LX,"14,037","KCMO, MO 64105",4.2, Gasoline,22,26, AWD, 2.4L I4 16V GDI DOHC, Silver, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,990"
10, 2020 Cadillac XT5 Premium Luxury,"23,998","KCMO, MO 64105",4.2, Gasoline,21,28, FWD, 3.6L V6 24V GDI DOHC, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$37,990"
11, 2020 Toyota C-HR XLE,"15,306","KCMO, MO 64105",4.2, Gasoline,27,31, FWD, 2.0L I4 16V MPFI DOHC, Gray, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,590"
12, 2018 Nissan Rogue Sport S,"28,484","KCMO, MO 64105",4.2, Gasoline,24,30, AWD, 2.0L I4 16V GDI DOHC, Palatial Ruby, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$17,590"
