,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2007 BMW 328 xi,"65,013","Portland, OR 97214",4.2, Gasoline,19,28, AWD, 3.0L I6 24V MPFI DOHC,-1,-1, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$10,995"
1, 2009 Toyota Prius Standard,"97,698","Portland, OR 97232",4.1, Hybrid,48,45, FWD, 1.5L I4 16V MPFI DOHC Hybrid, Magnetic Gray Metallic, Dark Gray, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$7,990"
2, 2020 Mercedes-Benz E 350 4MATIC,"8,090","Portland, OR 97201",4.8, Gasoline,23,32, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$48,953"
3, 2018 Mercedes-Benz GLE 350 Base,"39,814","Portland, OR 97239",4.3, Gasoline,18,23, RWD, 3.5L V6 24V GDI DOHC, Black, Black, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,590"
4, 2017 Ford Edge SE,"37,191","Portland, OR 97239",4.3, Gasoline,21,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,590"
5, 2017 BMW 330 i xDrive,"43,577","Portland, OR 97209",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, White,-1, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$24,730"
6, 2018 Subaru Crosstrek 2.0i Limited,"21,682","Portland, OR 97209",3.6, Gasoline,27,33, AWD, Regular Unleaded H-4 2.0 L/122, Ice Silver Metallic, Black, Variable,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,999"
7, 2017 Ford Fiesta SE,"39,996","Portland, OR 97239",4.3, Gasoline,27,35, FWD, 1.6L I4 16V MPFI DOHC, White, Black, 5-Speed Manual,"['Bluetooth', 'Premium Sound System']",['Stability Control'],"$12,990"
8, 2018 BMW 750 i xDrive,"31,271","Portland, OR 97209",3.6, Gasoline,16,25, AWD, Twin Turbo Premium Unleaded V-8 4.4 L/268, White,-1, Automatic,"['Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$53,980"
9, 2019 Kia Sorento EX,"71,401","Portland, OR 97239",4.3, Gasoline,19,26, FWD, 3.3L V6 24V GDI DOHC, Gray, Satin Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,590"
