,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Ford F-150 Lariat,"24,438","Fillmore, CA 93015",5, Gasoline,20,26, RWD, 2.7L V6 24V PDI DOHC Twin Turbo, White,-1, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$36,038"
1, 2013 Ford Fusion Titanium,"102,245","Santa Clarita, CA 91355",4.6, Gasoline,22,33, FWD, 2.0L I4 16V GDI DOHC Turbo, Sterling Gray,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$9,995"
2, 2018 Honda Clarity Plug-In Hybrid Base,"23,779","Santa Clarita, CA 91355",4.7, Hybrid,-1,-1, FWD, 1.5L I4 16V MPFI DOHC Hybrid, Platinum White Pearl,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$19,491"
3, 2019 Volkswagen Atlas 3.6L V6 SEL Premium,"39,128","Simi Valley, CA 93063",3.6, Gasoline,17,23, AWD, Regular Unleaded V-6 3.6 L/220, White,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$37,090"
4,Certified 2018 INFINITI Q50 3.0t Sport,"36,165","Santa Clarita, CA 91355",4.5, Gasoline,20,29, RWD, 3.0L V6 24V GDI DOHC Twin Turbo, White, Graphite, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,800"
5, 2018 BMW X1 sDrive28i,"13,523","Valencia, CA 91355",4.7, Gasoline,23,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Alpine White,-1, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,980"
6, 2019 MINI Convertible Cooper,"25,566","Santa Clarita, CA 91355",4.6, Gasoline,28,37, FWD, 1.5L I3 12V GDI DOHC Turbo, Midnight Black Metallic,-1, 6-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,995"
7, 2019 Mazda CX-5 Touring,"22,165","Santa Clarita, CA 91355",4.7, Gasoline,25,31, FWD, 2.5L I4 16V, Snowflake White Pearl Mica, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,399"
8, 2019 Toyota Tacoma SR5,"16,512","Santa Clarita, CA 91355",4.7, Gasoline,19,24, RWD, 3.5L V6 24V PDI DOHC, Magnetic Gray Metallic,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$35,595"
9, 2011 Hyundai Elantra GLS,"137,579","Van Nuys, CA 91406",4.5, Gasoline,28,38, FWD, 1.8L I4 16V MPFI DOHC, Black Noir Pearl, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$6,500"
