,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 Honda Pilot Elite,"32,334","Santa Clarita, CA 91355",4.9, Gasoline,19,26, AWD, 3.5L V6 24V GDI SOHC, Black,-1, 9-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$33,998"
1, 2018 Honda CR-V Touring,"22,939","North Hills, CA 91343",4.8, Gasoline,28,34, FWD, 1.5L I4 16V GDI DOHC Turbo, Gunmetal Metallic, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$29,000"
2,Certified 2020 Ford Transit-250 Base,"5,144","North Hills, CA 91343",4.8, Gasoline,-1,-1, RWD, 3.5L V6 24V PDI DOHC, White, Black, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$44,250"
3, 2018 Jeep Grand Cherokee Limited,"29,602","Simi Valley, CA 93063",3.6, Gasoline,19,26, 4WD, Regular Unleaded V-6 3.6 L/220, Billet Silver Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,930"
4, 2017 Audi A8 3.0T quattro,"21,531","Simi Valley, CA 93063",3.6, Gasoline,19,29, AWD, Intercooled Supercharger Premium Unleaded V-6 3.0 L/183, Moonlight Blue Metallic,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$40,500"
5, 2018 INFINITI QX30 Premium,"38,835","Los Angeles, CA 91345",4.2, Gasoline,21,30, AWD, 2.0L I4 16V GDI DOHC Turbo, Graphite Shadow, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$23,590"
6, 2020 GMC Yukon SLT,"28,247","Los Angeles, CA 91345",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Silver, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$48,990"
7, 2020 Subaru Ascent Touring 7-Passenger,"10,520","Los Angeles, CA 91345",4.2, Gasoline,20,26, AWD, 2.4L H4 16V GDI DOHC Turbo, White, Java Brown, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$42,990"
8, 2016 Hyundai Azera Limited,"44,284","Los Angeles, CA 91345",4.2, Gasoline,20,29, FWD, 3.3L V6 24V GDI DOHC, Diamond White Pearl, Camel, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$18,990"
9,Certified 2018 Volkswagen Jetta 1.4T S,"36,254","North Hills, CA 91343",4.8, Gasoline,28,40, FWD, 1.4L I4 16V GDI DOHC Turbo, White Silver Metallic, Titan Black / Palladium Gray, 5-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,000"
