,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 Alfa Romeo Giulia Ti,"48,002","Philadelphia, PA 19124",3.6, Gasoline,23,31, AWD, 2.0L I4 16V GDI SOHC Turbo, Monza Red Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,600"
1,Certified 2018 Toyota Highlander Limited,"19,537","Ardmore, PA 19003",4.9, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, Midnight Black Metallic, Almond, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$36,990"
2, 2013 Honda Accord EX-L V-6,"94,333","Philadelphia, PA 19120",4.3, Gasoline,21,34, FWD, 3.5L V6 24V MPFI SOHC, Black, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$11,444"
3, 2015 Dodge Durango R/T,"9,029","Philadelphia, PA 19107",4.2, Gasoline,14,23, RWD, 5.7L V8 16V MPFI OHV, White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,990"
4, 2008 Land Rover Range Rover Sport HSE,"94,777","Philadelphia, PA 19120",4.3, Gasoline,12,18, 4WD, 4.4L V8 32V MPFI DOHC, Black, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$10,990"
5, 2011 GMC Yukon Denali,"103,101","Philadelphia, PA 19120",4.3, E85 Flex Fuel,14,18, RWD, 6.2L V8 16V MPFI OHV Flexible Fuel, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']",['Stability Control'],"$16,444"
6, 2020 Mercedes-Benz S 560 4MATIC,"2,912","Cherry Hill, NJ 08002",4.4, Gasoline,17,27, AWD, 4.0L V8 32V GDI DOHC Twin Turbo, Designo Diamond White Metallic, Brown, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$95,989"
7, 2020 Mercedes-Benz S 560 4MATIC,"7,528","Cherry Hill, NJ 08002",4.4, Gasoline,17,27, AWD, 4.0L V8 32V GDI DOHC Twin Turbo, Designo Diamond White Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$97,888"
8,Certified 2019 Mercedes-Benz C 300 4MATIC,"10,354","Cherry Hill, NJ 08002",4.4, Gasoline,22,33, AWD, 2.0L I4 16V GDI DOHC Turbo, Polar White, Silk Beige, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,345"
9, 2019 Chrysler Pacifica Touring-L,"49,476","Philadelphia, PA 19135",3.7, Gasoline,19,28, FWD, 3.6L V6 24V MPFI DOHC, Blue, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$23,900"
