,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
529, 2019 Subaru Outback 3.6R Limited,"30,165","Everett, WA 98203",4.7, Gasoline,20,27, AWD, 3.6L H6 24V MPFI DOHC, Crystal Black Silica, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$31,426"
530, 2011 Chevrolet HHR LT,"80,367","Poulsbo, WA 98370",4.6, E85 Flex Fuel,22,32, FWD, 2.2L I4 16V MPFI DOHC Flexible Fuel, Silver Ice Metallic, Gray, 4-Speed Automatic,-1,['Stability Control'],"$9,988"
531, 2014 Mercedes-Benz ML 350 4MATIC,"68,967","Burien, WA 98168",4.9, E85 Flex Fuel,17,22, AWD, 3.5L V6 24V GDI DOHC Flexible Fuel, Black, Black, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$25,991"
532, 2016 FIAT 500X Trekking,"86,477","Burien, WA 98168",4.4, Gasoline,21,30, AWD, 2.4L I4 16V MPFI SOHC, Rosso Passione, Black, 9-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$11,999"
533, 1998 Ford Expedition,"218,705","Bremerton, WA 98310",5, Gasoline,14,19, 4WD, 4.6L V8 16V MPFI SOHC, Blue,-1, 4-Speed Automatic,-1,-1,"$2,990"
534, 2015 Toyota Sienna LE,"47,839","Renton, WA 98057",3.8, Gasoline,18,25, FWD, 3.5L V6 24V MPFI DOHC, Blue, Bisque, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,957"
535, 2021 Chevrolet Silverado 1500 High Country,5,"Renton, WA 98057",3.8, Diesel,16,22, 4WD, 3.0L I6 24V DDI DOHC Turbo Diesel, Northsky Blue Metallic, Jet Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$63,665"
536, 2016 Mercedes-Benz E 350 4MATIC,"18,900","Renton, WA 98057",5, Gasoline,20,28, AWD, 3.5L V6 24V GDI DOHC, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$30,998"
537, 2012 Acura MDX 3.7L Technology,"105,056","Snohomish, WA 98290",4.8, Gasoline,16,21, AWD, 3.7L V6 24V MPFI SOHC, Gray, Ebony, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,596"
538, 2011 Toyota Prius III,"114,722","Port Orchard, WA 98366",4.4, Hybrid,51,48, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Red,-1, Automatic CVT,-1,"['Brake Assist', 'Stability Control']","$8,900"
539, 2004 BMW 745 Li,"164,200","Marysville, WA 98270",4, Gasoline,18,26, RWD, 4.4L V8 32V MPFI DOHC, Jet Black, Black, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$6,488"
540, 2012 Honda Odyssey Touring,"95,017","Auburn, WA 98002",4.8, Gasoline,19,28, FWD, 3.5L V6 24V MPFI SOHC, Celestial Blue Metallic, Beige, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment']","['Brake Assist', 'Stability Control']","$17,885"
