,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2007 Hyundai Tucson Limited,"179,000","Indianapolis, IN 46205",3.7, Gasoline,19,24, FWD, 2.7L V6 Cylinder Engine, Black, Grey, Automatic,-1,-1,"$3,500"
1, 2008 Volvo C30 T5,"132,000","Indianapolis, IN 46225",4.6, Unknown,-1,-1,-1,-1, Blue, Gray, Automatic,-1,-1,"$4,895"
2, 2016 Audi S8 4.0T quattro,"60,618","Indianapolis, IN 46227",4, Gasoline,15,25, AWD, 4.0L V8 32V GDI DOHC Twin Turbo, Daytona Gray Pearl, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$45,500"
3, 2018 Lincoln MKC Reserve,"61,930","Indianapolis, IN 46204",4.2, Gasoline,21,28, FWD, 2.0L I4 16V GDI DOHC Turbo, Beige, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,590"
4, 2018 Ford Edge SEL,"39,505","Indianapolis, IN 46204",4.2, Gasoline,20,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Blue, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,990"
5, 2018 Jeep Grand Cherokee Altitude,"100,532","Indianapolis, IN 46204",4.2, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,990"
6, 2018 BMW 330 Gran Turismo i xDrive,"40,537","Indianapolis, IN 46204",4.2, Gasoline,23,33, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,590"
7, 2019 Jeep Cherokee Overland,"20,884","Indianapolis, IN 46204",4.2, Gasoline,19,27, 4WD, 3.2L V6 24V MPFI DOHC, Black, Brown, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$28,990"
8, 2016 Mercedes-Benz E 350,"42,099","Indianapolis, IN 46204",4.2, Gasoline,20,29, RWD, 3.5L V6 24V GDI DOHC, Blue, Beige, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,590"
9, 2016 Land Rover Range Rover Sport Supercharged SE,"38,353","Indianapolis, IN 46204",4.2, Gasoline,17,23, 4WD, 3.0L V6 24V GDI DOHC Supercharged, Santorini Black, Ebony / Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,990"
10, 2017 Genesis G80 3.8,"15,160","Indianapolis, IN 46204",4.2, Gasoline,18,28, RWD, 3.8L V6 24V GDI DOHC, Casablanca White, Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,990"
11, 2020 Volkswagen Tiguan 2.0T SE,"20,034","Indianapolis, IN 46204",4.2, Gasoline,20,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Pyrite Silver Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$24,990"
12, 2018 Cadillac CTS 2.0L Turbo,"18,155","Indianapolis, IN 46204",4.2, Gasoline,22,30, RWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,990"
13, 2018 Ford Expedition XLT,"60,454","Indianapolis, IN 46204",4.2, Gasoline,17,22, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Black, Black, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,990"
14, 2020 Mercedes-Benz GLA 250 Base 4MATIC,"3,741","Indianapolis, IN 46204",4.2, Gasoline,22,30, AWD, 2.0L I4 16V GDI DOHC Turbo, Blue, Black, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$36,990"
15, 2017 INFINITI QX70 Base,"53,417","Indianapolis, IN 46204",4.2, Gasoline,17,24, RWD, 3.7L V6 24V MPFI DOHC, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,990"
16, 2017 Nissan Rogue Sport S,"30,109","Indianapolis, IN 46204",4.2, Gasoline,24,30, AWD, 2.0L I4 16V GDI DOHC, Magnetic Black, Gray, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,990"
17, 2014 Land Rover Range Rover Sport Supercharged HSE,"48,558","Indianapolis, IN 46204",4.2, Gasoline,17,23, 4WD, 3.0L V6 24V GDI DOHC Supercharged, Loire Blue, Almond / Espresso / Ivory, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$35,990"
18, 2017 Alfa Romeo Giulia Ti,"27,680","Indianapolis, IN 46204",4.2, Gasoline,23,31, AWD, 2.0L I4 16V GDI SOHC Turbo, Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
19, 2015 Toyota Tundra 1794,"62,718","Indianapolis, IN 46204",4.2, Gasoline,13,18, RWD, 5.7L V8 32V MPFI DOHC, Red, Light Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$37,590"
20, 2017 Alfa Romeo Giulia Base,"51,087","Indianapolis, IN 46204",4.2, Gasoline,23,31, AWD, 2.0L I4 16V GDI SOHC Turbo, Black, Brown, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,990"
21, 2019 Dodge Charger SXT,"43,675","Indianapolis, IN 46204",4.2, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, Red, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$22,990"
22, 2017 Jaguar XF 35t Premium,"30,580","Indianapolis, IN 46204",4.2, Gasoline,20,29, RWD, 3.0L V6 24V GDI DOHC Supercharged, Quartzite, Espresso/Latte, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$25,590"
23, 2018 Audi A3 e-tron 1.4T Premium,"26,115","Indianapolis, IN 46204",4.2, Hybrid,-1,-1, FWD, 1.4L I4 16V GDI DOHC Turbo Hybrid, Mythos Black Metallic, Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$26,590"
24, 2020 GMC Yukon SLE,"19,046","Indianapolis, IN 46204",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Gray, Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$45,990"
25, 2018 BMW 540 i xDrive,"40,535","Indianapolis, IN 46204",4.2, Gasoline,20,29, AWD, 3.0L I6 24V GDI DOHC Turbo, Gold, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$33,990"
26, 2020 Nissan Rogue SV,"12,466","Indianapolis, IN 46254",4.5, Gasoline,26,33, FWD, 2.5L I4 16V MPFI DOHC, Glacier White, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,895"
