,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
564, 2018 BMW M760 i xDrive,"29,777","Houston, TX 77002",4.4, Gasoline,13,204, AWD, 6.6L V12 48V GDI DOHC Twin Turbo, Azurite Black Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$76,337"
565, 2018 Dodge Durango SRT,"14,939","Houston, TX 77098",4.2, Gasoline,13,19, AWD, 6.4L V8 16V MPFI OHV, White Knuckle Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$53,900"
566, 2017 RAM ProMaster 1500 Low Roof,"138,925","Houston, TX 77008",5, Gasoline,-1,-1, FWD, 3.6L V6 24V MPFI DOHC, White, Gray, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$21,995"
567, 2017 Kia K900 Luxury 3.8L,"34,839","Houston, TX 77074",4.2, Gasoline,17,25, RWD, 3.8L V6 24V GDI DOHC, White,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$26,990"
568, 2015 Dodge Durango R/T,"74,736","Houston, TX 77074",4.2, Gasoline,14,23, RWD, 5.7L V8 16V MPFI OHV, Blue, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
569, 2017 Jaguar F-PACE 20d,"34,367","Houston, TX 77074",4.2, Diesel,26,33, AWD, 2.0L I4 16V DDI DOHC Turbo Diesel, Dark Sapphire, Jet, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$28,990"
570, 2020 Volvo XC40 T5 R-Design,"11,103","Houston, TX 77074",4.2, Gasoline,22,30, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$41,590"
571, 2017 Toyota RAV4 XLE,"30,146","Houston, TX 77074",4.2, Gasoline,23,30, FWD, 2.5L I4 16V MPFI DOHC, Red, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$21,990"
572, 2020 GMC Sierra 1500 SLT,"13,430","Houston, TX 77074",4.2, Gasoline,17,24, RWD, 5.3L V8 16V GDI OHV, Gray, Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$46,990"
573, 2018 Genesis G80 3.8,"13,643","Houston, TX 77074",4.2, Gasoline,19,27, RWD, 3.8L V6 24V GDI DOHC, Santiago Silver, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$29,590"
574, 2020 Kia Forte GT-Line,"11,880","Houston, TX 77074",4.2, Gasoline,29,40, FWD, 2.0L I4 16V MPFI DOHC, Black, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,990"
575, 2018 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"18,736","Houston, TX 77074",4.2, Gasoline,18,24, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Silver, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$53,590"
576, 2018 Lexus NX 300 300,"15,923","Houston, TX 77074",4.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, White, Sport, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$29,990"
577, 2018 Kia Soul +,"76,745","Houston, TX 77074",5, Gasoline,25,30, FWD, 2.0L I4 16V GDI DOHC, Red, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,995"
578, 2018 Volkswagen Golf GTI 2.0T SE 4-Door,"49,593","Houston, TX 77074",4.2, Gasoline,24,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Dark Iron Blue Metallic, Titan Black, 6-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,990"
579, 2017 Jaguar XE 20d Premium,"37,272","Houston, TX 77074",4.2, Diesel,30,40, AWD, 2.0L I4 16V DDI DOHC Turbo Diesel, Ammonite Grey, Jet, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,990"
580, 2018 Lincoln MKZ Select,"16,081","Houston, TX 77074",4.2, Gasoline,21,31, FWD, 2.0L I4 16V GDI DOHC Turbo, White, Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,590"
581, 2018 Volkswagen Tiguan 2.0T S,"30,048","Houston, TX 77074",4.2, Gasoline,22,27, FWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Titan Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,590"
582, 2019 INFINITI QX60 Pure,"37,218","Houston, TX 77074",4.2, Gasoline,20,27, FWD, 3.5L V6 24V GDI DOHC, Blue, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$27,590"
583, 2017 Ford Edge SEL,"35,471","Houston, TX 77074",4.2, Gasoline,20,27, AWD, 3.5L V6 24V MPFI DOHC, Black, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,590"
584, 2016 Chevrolet Traverse LS,"95,434","Houston, TX 77034",4.5, Gasoline,15,22, FWD, Gas V6 3.6L/217, Tungsten Metallic, Dark Titanium/Light Titanium, Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$13,888"
585, 2007 Toyota Camry LE,"178,104","Houston, TX 77034",4.5, Gasoline,24,34, FWD, Gas I4 2.4L/144, Desert Sand Mica, GOLD, Automatic,-1,-1,"$5,998"
586, 2011 BMW X5 35i,"74,084","Houston, TX 77037",3.6, Gasoline,-1,-1, AWD, Turbocharged Gas I6 3.0L/182, Black Sapphire Metallic, Black, Automatic,-1,"['Brake Assist', 'Stability Control']","$12,993"
587, 2018 Kia Sportage EX,"16,643","Houston, TX 77037",4.6, Gasoline,22,29, FWD, Regular Unleaded I-4 2.4 L/144, Pacific Blue, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$19,469"
588, 2018 Ford F-150 Raptor,"97,459","Houston, TX 77037",3.6, Gasoline,15,18, 4WD, Ecoboost 3.5L V6, Oxford White, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$49,993"
589, 2011 Lexus RX 450h Base,"123,491","Houston, TX 77074",4.8, Hybrid,30,28, AWD, 3.5L V6 24V MPFI DOHC Hybrid, Tungsten Pearl, Black, Automatic CVT,-1,"['Brake Assist', 'Stability Control']","$11,776"
590, 2019 Hyundai Kona Limited,"13,009","Houston, TX 77074",4.8, Gasoline,28,32, FWD, 1.6L I4 16V GDI DOHC Turbo, Chalk White, Gray / Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,800"
591, 1986 Nissan 300ZX 2+2,"139,493","Houston, TX 77034",4.8, Gasoline,-1,-1, RWD, 3.0L V6 12V SOHC, White, Burgundy, Automatic,-1,-1,"$8,595"
592, 2019 Hyundai Tucson SE,"39,440","Houston, TX 77074",4.6, Gasoline,23,30, FWD, 2.0L I4 16V GDI DOHC, Dazzling White, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,000"
593, 2017 Honda Pilot Elite,"66,206","Houston, TX 77034",4.4, Gasoline,19,26, AWD, 3.5L V6 24V GDI SOHC,-1,-1, 9-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$27,200"
594, 2020 RAM 2500 Laramie,"3,734","Houston, TX 77034",4.8, Diesel,-1,-1, 4WD, Intercooled Turbo Diesel I-6 6.7 L/408, Bright White Clearcoat, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$59,491"
595, 2019 Ford F-150 XL,"12,126","Pasadena, TX 77505",4.5, Gasoline,19,254, RWD, 5.0L V8 32V PDI DOHC, Velocity Blue Metallic, Dark Earth Gray, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$28,988"
596, 2018 Mercedes-Benz C 300 4MATIC,"35,378","Stafford, TX 77477",4.2, Gasoline,23,32, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Black,-1, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,299"
597, 2019 Ford Ranger XLT,"24,104","Stafford, TX 77477",4.2, Gasoline,21,26, 4WD, Intercooled Turbo Regular Unleaded I-4 2.3 L/140, Gray,-1, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$33,980"
598, 2018 Audi Q5 2.0T Premium Plus,"25,582","Stafford, TX 77477",4.2, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Ibis White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$32,980"
599, 2018 Chevrolet Silverado 1500 1LT,"35,367","Stafford, TX 77477",4.2, Gasoline,18,24, RWD, Gas V8 5.3L/325, Silver Ice Metallic, Jet Black, Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$33,099"
600, 2016 Nissan NV200 S,"54,693","Houston, TX 77060",4.1, Gasoline,24,26, FWD, 2.0L I4 16V MPFI DOHC, Cloud White, Gray, Automatic CVT,-1,"['Brake Assist', 'Stability Control']","$17,998"
601, 2016 Nissan NV200 S,"54,689","Houston, TX 77060",4.1, Gasoline,24,26, FWD, 2.0L I4 16V MPFI DOHC, Cloud White, Gray, Automatic CVT,-1,"['Brake Assist', 'Stability Control']","$18,998"
602,Certified 2020 Cadillac XT4 Luxury,"6,766","Houston, TX 77079",4.5, Gasoline,24,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Red Horizon Tintcoat, Light Platinum / Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,987"
