,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
313,Certified 2020 Nissan Altima 2.5 S,"2,756","Sacramento, CA 95821",4.9, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Gun Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,990"
314,Certified 2020 Nissan Altima 2.5 S,"1,458","Sacramento, CA 95821",4.9, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Gun Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,990"
315,Certified 2020 Toyota Camry LE,"8,101","Sacramento, CA 95821",4.7, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Celestial, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$22,999"
316, 2020 Toyota Camry LE,"8,412","Sacramento, CA 95821",4.7, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Celestial Silver Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$22,999"
317, 2005 Ford Explorer XLT,"141,688","Rancho Cordova, CA 95670",4.3, Gasoline,15,20, 4WD, 4.0L V6 12V MPFI SOHC, Champagne, Tan, 5-Speed Automatic,-1,['Stability Control'],"$4,999"
318, 2018 Toyota Tacoma TRD Off Road,"83,782","Sacramento, CA 95821",4.7, Gasoline,18,22, 4WD, 3.5L V6 24V PDI DOHC, Barcelona Red Metallic, Graphite, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$34,251"
319, 2020 Ford Mustang EcoBoost,"20,751","SACRAMENTO, CA 95825",1.5, Gasoline,20,28, RWD, 2.3L I4 16V GDI DOHC Turbo, Oxford White,-1,-1,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$30,797"
320, 2017 Chevrolet Malibu 1LT,"50,515","Sacramento, CA 95821",1, Gasoline,27,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Cajun Red Tintcoat, Dark Atmosphere, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,999"
321, 2012 Acura MDX 3.7L Technology,"125,000","Sacramento, CA 95825",3.6, Gasoline,16,21, AWD, 3.7L V6 Cylinder Engine, Gray, Gray, Automatic,-1,-1,"$14,598"
322, 2020 Ford Mustang EcoBoost,"26,237","SACRAMENTO, CA 95825",1.5, Gasoline,20,28, RWD, 2.3L I4 16V GDI DOHC Turbo, Oxford White,-1,-1,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,897"
