,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
577, 2019 Volkswagen Jetta 1.4T SEL,"18,567","Sublimity, OR 97385",4.8, Gasoline,30,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Pure White, Dark Beige, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,995"
578, 2015 Cadillac Escalade Premium,"84,641","Sublimity, OR 97385",4.8, Gasoline,15,21, 4WD, 6.2L V8 16V GDI OHV, Black Raven, Jet Black, Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,995"
579, 2015 Volvo XC60 T5 Premier,"107,743","Portland, OR 97214",4.9, Gasoline,18,25, AWD, 2.5L I5 20V MPFI DOHC Turbo, Crystal White Pearl, Soft Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$15,800"
580, 2020 Volvo V60 Cross Country T5,"17,021","Portland, OR 97214",4.9, Gasoline,22,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Pebble Grey Metallic, Charcoal, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$39,500"
581, 2018 Mercedes-Benz GLA 250 Base 4MATIC,"19,809","Portland, OR 97201",4.8, E85 Flex Fuel,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel,-1, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,787"
582, 2018 BMW X5 eDrive xDrive40e,"20,899","Portland, OR 97209",3.6, Hybrid,-1,-1, AWD, Intercooled Turbo Gas/Electric I-4 2.0 L/122, Blue,-1, Automatic,['Bluetooth'],['Backup Camera'],"$38,900"
583, 2018 Hyundai Santa Fe Sport 2.4L,"43,003","Portland, OR 97239",4.3, Gasoline,21,27, FWD, 2.4L I4 16V GDI DOHC, Sparkling Silver, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,990"
584, 2018 BMW 340 i,"23,062","Portland, OR 97209",3.6, Gasoline,21,32, RWD, Intercooled Turbo Premium Unleaded I-6 3.0 L/183, Mineral Grey Metallic,-1, Automatic,"['Bluetooth', 'Premium Sound System']",['Backup Camera'],"$30,980"
585, 2018 Jeep Renegade Latitude,"17,363","Portland, OR 97239",4.3, Gasoline,24,31, FWD, 2.4L I4 16V MPFI SOHC, Blue, Black,-1,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,590"
586, 2017 Chevrolet Camaro 2LT,"17,154","Portland, OR 97209",3.6, Gasoline,20,30, RWD, Gas V6 3.6L/222, Nightfall Gray Metallic, Jet Black/ Dark Grey with Orange accents, Manual,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,580"
