,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
376, 2018 Chevrolet Tahoe Premier,"29,702","Burien, WA 98168",4.8, Gasoline,16,22, 4WD, 6.2L V8 16V GDI OHV, Black,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Lane Departure Warning']","$63,995"
377, 2018 Honda Accord Touring 2.0T,"30,780","Renton, WA 98057",5, Gasoline,22,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Red, Gray, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$25,998"
378, 2013 Audi A6 3.0T Premium Plus quattro,"103,035","Renton, WA 98057",4.6, Gasoline,18,27, AWD, 3.0L V6 24V GDI DOHC Supercharged, Brilliant Black,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$14,995"
379, 2019 Mercedes-Benz GLC 300 Base,"32,706","Renton, WA 98057",5, Gasoline,22,27, RWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$28,998"
380, 2008 Toyota Yaris,"215,577","Renton, WA 98057",4.6, Gasoline,29,35, FWD, 1.5L I4 16V MPFI DOHC, Silver Streak Mica,-1, 4-Speed Automatic,-1,-1,"$4,995"
381, 2004 Honda Accord EX-L,"151,392","Renton, WA 98057",4.6, Gasoline,24,34, FWD, 2.4L I4 16V MPFI DOHC, Red,-1, 5-Speed Automatic,-1,-1,"$5,380"
382, 2018 Mercedes-Benz Metris Base,"35,816","Kent, WA 98032",4.8, Gasoline,19,23, RWD, 2.0L I4 16V GDI DOHC Turbo, Obsidian Black Metallic, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,880"
383, 2019 Hyundai Veloster,"1,353","Renton, WA 98057",5, Gasoline,27,34, FWD, 2.0L I4 16V MPFI DOHC, Gray, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$20,998"
384, 2020 Chevrolet Express 2500 Work Van,"51,374","Renton, WA 98057",3.8, Gasoline,-1,-1, RWD, 4.3L V6 12V GDI OHV, Summit White, Medium Pewter, Automatic,-1,"['Backup Camera', 'Stability Control']","$28,915"
385, 2018 Chevrolet Cruze LS,"37,290","Renton, WA 98057",4.7, Gasoline,29,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Summit White, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,991"
386, 2017 Ford Fusion Sport,"43,080","Enumclaw, WA 98022",4.6, Gasoline,-1,-1, AWD, 2.7L V6 24V GDI DOHC Twin Turbo, Magnetic, Dark Earth Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,499"
387, 2020 Ford Explorer Limited,"13,348","Renton, WA 98057",4.7, Gasoline,20,27, 4WD, 2.3L I4 16V GDI DOHC Turbo, Agate Black Metallic, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$42,791"
388, 2018 Ford Transit-250 Base,"31,777","Enumclaw, WA 98022",4.6, Gasoline,-1,-1, RWD, 3.7L V6 24V MPFI DOHC, Oxford White, Pewter, 6-Speed Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$36,149"
389, 2020 Ford Explorer Limited,"10,864","Renton, WA 98057",4.7, Gasoline,20,27, 4WD, 2.3L I4 16V GDI DOHC Turbo, Agate Black Metallic, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$43,881"
390, 2020 Toyota Corolla LE,"29,043","Renton, WA 98057",4.7, Gasoline,30,38, FWD, 1.8L I4 16V MPFI DOHC, Black,-1, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$18,999"
391, 2018 Lincoln MKZ Hybrid Reserve,"30,890","Renton, WA 98057",4.7, Hybrid,41,38, FWD, 2.0L I4 16V MPFI DOHC Hybrid, Velvet, Ebony, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$25,994"
392, 2019 Chevrolet Equinox LS,"4,174","Renton, WA 98057",3.8, Gasoline,25,30, AWD, 1.5L I4 16V GDI DOHC Turbo, Storm Blue Metallic, Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,992"
393, 2004 Jeep Grand Cherokee Laredo,"179,194","Renton, WA 98057",4.3, Gasoline,16,21, 4WD, PowerTech 4.0L I6, Midnight Blue Pearlcoat, Dark Slate Gray, 4-Speed Automatic,-1,-1,"$5,988"
394, 2017 Chevrolet Cruze LT,"56,070","Renton, WA 98057",4.3, Gasoline,28,39, FWD, 1.4L 4-Cylinder Turbo DOHC CVVT, Graphite Metallic, Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$12,688"
395, 2018 Land Rover Discovery SE,"26,866","Renton, WA 98057",4.7, Gasoline,16,21, 4WD, V6, Narvik Black, Ebony, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,988"
396, 2005 Honda Odyssey EX-L,"247,246","Renton, WA 98057",4.7, Gasoline,20,28, FWD, 3.5L V6 24V MPFI SOHC, Taffeta White, Ivory, 5-Speed Automatic,['Rear Seat Entertainment'],"['Brake Assist', 'Stability Control']","$3,988"
397, 2017 Chevrolet Equinox LT,"26,708","Olympia, WA 98502",3.4, Gasoline,20,28, AWD, 2.4L I4 16V GDI DOHC, Nightfall Gray Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$19,987"
398, 2015 Mazda Mazda6 i Grand Touring,"29,056","Olympia, WA 98502",3.4, Gasoline,26,38, FWD, 2.5L I4 16V GDI DOHC, Meteor Gray, Almond, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$19,222"
399, 2020 Mazda CX-5 Touring,"7,541","Olympia, WA 98502",3.4, Gasoline,24,30, AWD, 2.5L I4 16V GDI DOHC, Sonic Silver Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,999"
400, 2016 Dodge Journey SXT,"83,416","Olympia, WA 98502",4.8, Gasoline,16,24, AWD, 3.6L V6 24V MPFI DOHC, Pitch Black Clearcoat, Black / Red, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$14,999"
401, 2019 Mazda CX-9 Sport,"21,810","Olympia, WA 98502",3.4, Gasoline,20,26, AWD, 2.5L I4 16V GDI DOHC Turbo, Snowflake White Pearl Mica, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$29,888"
402, 2019 Volkswagen Jetta 1.4T R-Line,"23,980","Olympia, WA 98502",4.9, Gasoline,30,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Black / Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$21,373"
403, 2011 Kia Optima LX,"93,692","Chehalis, WA 98532",5, Gasoline,24,35, FWD, 2.4L I4 16V GDI DOHC, Bright Silver, Gray, 6-Speed Manual,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,900"
404,Certified 2018 Toyota RAV4 SE,"27,048","Chehalis, WA 98532",4.9, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Super White, Cinnamon, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,464"
405, 2017 Toyota Sienna SE,"59,235","Chehalis, WA 98532",4.9, Gasoline,19,27, FWD, 3.5L V6 24V GDI DOHC, Midnight Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,280"
406, 2018 Jaguar F-TYPE 340HP,"32,138","Tacoma, WA 98498",3.6, Gasoline,16,24, RWD, Intercooled Supercharger Premium Unleaded V-6 3.0 L/183, White,-1, Automatic,['Bluetooth'],['Blind Spot Monitor'],"$44,380"
407, 2018 Toyota RAV4 XLE,"16,063","Tacoma, WA 98498",3.6, Gasoline,23,30, FWD, Regular Unleaded I-4 2.5 L/152, Black,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$22,670"
408, 2017 BMW X1 xDrive 28i,"33,470","Tacoma, WA 98498",3.6, Gasoline,22,31, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, White,-1, Automatic,['Bluetooth'],['Backup Camera'],"$23,480"
409, 2017 Audi A4 allroad 2.0T Premium,"19,418","Tacoma, WA 98498",3.6, Gasoline,23,28, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Gray,-1, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$33,980"
410, 2018 Toyota Highlander XLE,"26,073","Tacoma, WA 98498",3.6, Gasoline,21,27, AWD, Regular Unleaded V-6 3.5 L/211, Blizzard Pearl,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,730"
411, 2017 Jeep Wrangler Unlimited Sahara,"45,111","Tacoma, WA 98498",3.6, Gasoline,16,21, 4WD, Regular Unleaded V-6 3.6 L/220, Bright White Clearcoat, Black, Automatic,['Bluetooth'],['Stability Control'],"$33,080"
