,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2013 Dodge Dart SXT,"123,335","Tumwater, WA 98512",3, E85 Flex Fuel,25,36, FWD, 2.0L I4 16V MPFI DOHC Flexible Fuel, Bright Silver Clearcoat Metallic, Black, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$7,681"
1, 2021 Volkswagen Jetta 1.4T SE,17,"Olympia, WA 98502",4.8, Gasoline,29,39, FWD, 1.4L I4 16V GDI DOHC Turbo, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$20,814"
2, 2015 Volkswagen Passat 1.8T Auto SE,"62,898","Olympia, WA 98502",4.8, Gasoline,24,36, FWD, 1.8L I4 16V GDI DOHC Turbo, Silver, Cornsilk, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$12,691"
3, 2020 Nissan Leaf S PLUS,"1,732","Olympia, WA 98502",4.8, Electric,118,97, FWD, Electric, Glacier White, Black, 1-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$29,488"
4, 2021 Honda Accord LX 1.5T,10,"Olympia, WA 98502",4.9, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,127"
5, 2021 Honda Accord LX 1.5T,10,"Olympia, WA 98502",4.9, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,127"
6, 2021 Honda Insight EX,10,"Olympia, WA 98502",4.9, Hybrid,55,49, FWD, 1.5L I4 16V MPFI DOHC Hybrid, Radiant Red Metallic,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$24,690"
7, 2021 Jeep Gladiator Mojave,9,"Olympia, WA 98502",4.1, Gasoline,16,23, 4WD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$53,713"
8, 2008 Honda Odyssey EX-L,"172,388","Olympia, WA 98502",4.9, Gasoline,17,25, FWD, 3.5L V6 24V MPFI SOHC, Ocean Mist Metallic, Gray, 5-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$7,993"
9, 2021 Ford Explorer Platinum,3,"Olympia, WA 98502",4.3, Gasoline,18,24, 4WD, 3.0L V6 24V GDI DOHC Twin Turbo, Blue Metallic, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$54,052"
