,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2011 Audi A8 L 4.2 quattro,"123,782","Highland Park, MI 48203",1, Gasoline,17,27, AWD, 4.2L V8 32V GDI DOHC, Pewter, Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$14,995"
1, 2012 GMC Acadia SLT-1,"139,489","Troy, MI 48084",4.8, Gasoline,16,23, AWD, 3.6L V6 24V GDI DOHC, Quicksilver Metallic, Ebony, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$10,000"
2,Certified 2020 INFINITI QX60 Luxe,"15,246","Troy, MI 48084",4.4, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Graphite Shadow, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$39,900"
3,Certified 2018 Cadillac CT6 3.6L Luxury,"42,565","Troy, MI 48084",4.7, Gasoline,18,27, AWD, 3.6L V6 24V GDI DOHC, Black Raven, Light Platinum, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,700"
4, 2015 Lincoln MKZ Base,"62,170","Troy, MI 48084",4.5, Gasoline,22,31, AWD, 3.7L V6 24V MPFI DOHC, Magnetic Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,324"
5, 2019 Lincoln MKZ Reserve I,"3,102","Troy, MI 48084",4.5, Gasoline,20,29, AWD, 2.0L I4 16V GDI DOHC Turbo, White Platinum Tri-Coat Metallic, Cappuccino, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,224"
6, 2019 Lincoln Nautilus Reserve,"29,367","Troy, MI 48084",4.8, Gasoline,20,25, AWD, 2.7L V6 24V GDI DOHC Twin Turbo, White Platinum, Cappuccino, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,499"
7, 2018 Jeep Grand Cherokee Altitude,"47,193","Troy, MI 48084",4.6, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,500"
8, 2018 Chevrolet Malibu LT,"49,666","Troy, MI 48084",4.5, Gasoline,27,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Nightfall Gray Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$16,000"
9, 2020 Nissan Altima 2.5 S,"33,901","Warren, MI 48091",4.6, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Silver, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,905"
10, 2011 Ford Fiesta SES,"87,717","Troy, MI 48083",4.8, Gasoline,28,37, FWD, 1.6L I4 16V MPFI DOHC, Blue Flame, Charcoal Black, 6-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']",['Stability Control'],"$6,580"
11,Certified 2018 Honda Civic EX-T,"33,567","Troy, MI 48084",4.8, Gasoline,31,40, FWD, 1.5L I4 16V GDI DOHC Turbo, Energy Green Pearl, Black / Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$17,990"
12, 2018 Dodge Journey GT,"24,849","Warren, MI 48093",4.8, Gasoline,16,24, AWD, 3.6L V6 24V MPFI DOHC, Granite Pearlcoat, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,868"
13,Certified 2019 Ford F-150 XLT,"73,437","Southfield, MI 48034",4.7, Gasoline,18,23, 4WD, 2.7L V6 24V PDI DOHC Twin Turbo, Race Red, Black, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$33,900"
14, 2017 Buick LaCrosse Premium,"14,773","Detroit, MI 48206",3.5, Gasoline,21,31, AWD, Gas V6 3.6L/217, Pepperdust Metallic, Ebony, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,480"
15, 2018 Lincoln MKZ Reserve,"38,257","Southfield, MI 48034",4.9, Gasoline,20,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Velvet, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,999"
16,Certified 2018 Chevrolet 1LT,"74,856","Southfield, MI 48034",4.8, Gasoline,22,30, FWD, 3.6L V6 24V GDI DOHC, Mosaic Black Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,828"
