,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2015 Mercedes-Benz CLA 250 4MATIC,"79,843","Pittsburgh, PA 15213",4.9, E85 Flex Fuel,24,33, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, Black,-1, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,999"
1, 2019 Porsche Cayenne Base,"9,547","Pittsburgh, PA 15213",4.2, Gasoline,19,23, AWD, 3.0L V6 24V GDI DOHC Turbo, White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$66,300"
2, 2021 Nissan Altima 2.5 SV,5,"Pittsburgh, PA 15235",4.7, Gasoline,26,36, AWD, 2.5L I4 16V GDI DOHC, Black, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,681"
3, 2020 Chevrolet Traverse LT Cloth,"15,141","Pittsburgh, PA 15219",4.2, Gasoline,18,27, FWD, 3.6L V6 24V GDI DOHC, Silver, Gray, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$30,590"
4, 2018 Land Rover Range Rover Evoque HSE Dynamic,"30,424","Pittsburgh, PA 15219",4.2, Gasoline,22,29, 4WD, I4, Santorini Black, Ebony / Oxford, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$40,590"
5, 2018 Genesis G90 3.3T Premium,"34,385","Pittsburgh, PA 15219",4.2, Gasoline,17,24, RWD, 3.3L V6 24V GDI DOHC Twin Turbo, Victoria Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$36,990"
6, 2017 INFINITI Q60 2.0T,"32,982","Pittsburgh, PA 15219",4.2, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Hagane Blue, Gray, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,590"
7, 2020 GMC Terrain SLT,"22,071","Pittsburgh, PA 15219",4.2, Gasoline,26,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Silver, Sport, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$24,590"
8, 2020 BMW 530 i,"35,938","Pittsburgh, PA 15219",4.2, Gasoline,25,33, RWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$36,990"
9, 2019 INFINITI QX80 Luxe,"19,690","Pittsburgh, PA 15219",4.2, Gasoline,13,19, AWD, 5.6L V8 32V GDI DOHC, Gray, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$46,990"
10, 2016 Subaru Legacy 2.5i Limited,"37,266","Pittsburgh, PA 15235",4.7, Gasoline,26,36, AWD, 2.5L H4 16V MPFI DOHC, Tungsten Metallic, Ivory, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$18,543"
11, 2015 Cadillac Escalade Luxury,"61,065","Glenshaw, PA 15116",2, Gasoline,15,21, 4WD, 6.2L V8 16V GDI OHV, Black Raven, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$37,950"
12, 2018 Volkswagen Tiguan 2.0T S,"30,382","Pittsburgh, PA 15216",4.7, Gasoline,22,27, FWD, 2.0L I4 16V GDI DOHC Turbo, Platinum Gray Metallic, Titan Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,450"
13, 2008 Honda Accord LX,"77,000","Pittsburgh, PA 15237",3.6, Gasoline,21,31, FWD, 2.4L I4 16V MPFI DOHC, Burgundy, Beige, 5-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$6,999"
14, 2020 Nissan Sentra SV,5,"Pleasant Hills, PA 15236",4.9, Gasoline,29,39, FWD, 2.0L I4 16V MPFI DOHC, Electric Blue Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$20,805"
15, 2021 Nissan Versa 1.6 SV,5,"Pleasant Hills, PA 15236",4.9, Gasoline,32,40, FWD, 1.6L I4 16V MPFI DOHC, Electric Blue Metallic, Graphite, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$18,375"
16, 2020 Nissan Versa 1.6 SV,6,"Pleasant Hills, PA 15236",4.9, Gasoline,32,40, FWD, 1.6L I4 16V MPFI DOHC, Monarch Orange, Graphite, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$19,120"
17, 2020 Nissan Versa 1.6 SR,8,"Pleasant Hills, PA 15236",4.9, Gasoline,32,40, FWD, 1.6L I4 16V MPFI DOHC, Scarlet Ember, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$19,095"
18, 2021 Nissan Altima 2.5 SV,52,"Pleasant Hills, PA 15236",4.9, Gasoline,26,36, AWD, 2.5L I4 16V GDI DOHC, Black, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,945"
19,Certified 2018 Ford F-150 XLT,"28,665","Heidelberg, PA 15106",2, Gasoline,18,23, 4WD, 2.7L V6 24V PDI DOHC Twin Turbo, Shadow Black, Medium Earth Gray, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$31,750"
20, 2021 Ford Mustang Mach-E Premium,163,"Heidelberg, PA 15106",2, Electric,100,86, AWD, Electric, Shadow Black,-1, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$56,040"
21, 2013 Suzuki Kizashi Sport SLS,"130,732","Monroeville, PA 15146",4.9, Gasoline,22,29, AWD, 2.4L I4 16V MPFI DOHC, Azure Gray Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$6,991"
22, 2017 Cadillac XT5 Luxury,"28,055","Bridgeville, PA 15017",4.5, Gasoline,18,26, AWD, 3.6L V6 24V GDI DOHC, Passion Red, Sahara Beige, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Rear Cross Traffic Alert']","$32,500"
23, 2019 GMC Terrain SLE,"22,522","Pittsburgh, PA 15205",4.8, Gasoline,24,28, AWD, 1.5L I4 16V GDI DOHC Turbo, Satin Steel Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,875"
24, 2012 Chevrolet Cruze 1LT,"87,613","New Kensington, PA 15068",4.5, Gasoline,26,38, FWD, 1.4L I4 16V MPFI DOHC Turbo, Red, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,990"
25, 2016 Volvo XC60 T6 Premier Plus,"74,367","Pittsburgh, PA 15205",4.5, Gasoline,17,23, AWD, 3.0L I6 24V MPFI DOHC Turbo, Savile Grey Metallic, Off Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,453"
26, 2019 Chrysler Pacifica Touring-L,"36,501","Pittsburgh, PA 15205",4.7, Gasoline,19,28, FWD, 3.6L V6 24V MPFI DOHC, Granite Crystal, Gray, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$24,000"
27, 2020 Nissan Murano SL,"7,169","Pittsburgh, PA 15205",4.7, Gasoline,20,28, AWD, 3.5L V6 24V MPFI DOHC, Gun Metallic,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$35,000"
28, 2018 Ford Edge Titanium,"40,215","Pitts, PA 15241",4.3, Gasoline,20,27, AWD, 3.5L V6 24V MPFI DOHC, Blue Metallic, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$26,500"
29, 2018 Lincoln MKZ Black Label,"16,907","Pitts, PA 15241",4.3, Gasoline,20,28, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, White Platinum Metallic,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$38,500"
30, 2019 Lincoln Nautilus Reserve,"11,367","Wexford, PA 15090",4.7, Gasoline,21,26, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Mocha, Cappuccino, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$40,922"
31, 2014 Nissan Maxima SV,"36,841","Coraopolis, PA 15108",4.7, Gasoline,19,26, FWD, 3.5L V6 24V MPFI DOHC, Gun Metallic, Charcoal, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$15,379"
32, 2018 Subaru Crosstrek 2.0i Limited,"49,546","Moon Twp, PA 15108",4.9, Gasoline,27,33, AWD, 2.0L H4 16V GDI DOHC, Crystal White Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Rear Cross Traffic Alert']","$22,600"
