,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Lexus Premium,"21,359","Pittsburgh, PA 15238",4.7, Gasoline,18,25, AWD, 3.5L V6 24V MPFI DOHC, Nebula Grey, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$40,844"
1, 2017 Chevrolet Equinox LS,"105,348","Pittsburgh, PA 15234",5, Gasoline,20,28, AWD, 2.4L I4 16V GDI DOHC, White, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,551"
2,Certified 2018 Nissan Rogue SV,"9,791","Pittsburgh, PA 15235",4.7, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Gun Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,259"
3, 2018 Lincoln Continental Black Label,"49,633","Pittsburgh, PA 15219",4.2, Gasoline,17,25, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, White, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,590"
4, 2017 Land Rover Range Rover 5.0L Supercharged,"42,862","Pittsburgh, PA 15219",4.2, Gasoline,14,19, 4WD, 5.0L V8 32V GDI DOHC Supercharged, Corris Grey, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$67,990"
5, 2020 GMC Yukon SLT,"32,497","Pittsburgh, PA 15219",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Blue, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$45,990"
6, 2020 Buick Enclave Avenir,"29,010","Pittsburgh, PA 15219",4.2, Gasoline,18,26, FWD, 3.6L V6 24V GDI DOHC, Red, Brown, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$42,590"
7, 2015 Lexus GX 460 Base,"61,614","Pittsburgh, PA 15219",4.2, Gasoline,15,20, 4WD, 4.6L V8 32V MPFI DOHC, White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$32,590"
8, 2013 Mercedes-Benz SL 63 AMG,"32,121","Pittsburgh, PA 15219",4.2, Gasoline,16,25, RWD, 5.5L V8 32V GDI DOHC Twin Turbo, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$56,590"
9, 2018 Buick Envision Essence,"24,735","Pittsburgh, PA 15219",4.2, E85 Flex Fuel,22,29, FWD, 2.5L I4 16V GDI DOHC Flexible Fuel, Black, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$22,590"
10, 2019 GMC Acadia SLT-2,"70,640","Pittsburgh, PA 15219",4.2, Gasoline,18,25, FWD, 3.6L V6 24V GDI DOHC, White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,990"
11, 2018 BMW X5 xDrive35i,"33,038","Pittsburgh, PA 15219",4.2, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Blue, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,590"
12, 2020 GMC Yukon SLT,"30,881","Pittsburgh, PA 15219",4.2, Gasoline,15,21, 4WD, 5.3L V8 16V GDI OHV, Black, Cocoa, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$48,590"
13, 2015 Toyota Venza XLE,"45,882","Pittsburgh, PA 15219",4.2, Gasoline,18,25, AWD, 3.5L V6 24V MPFI DOHC, Gray, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$21,990"
14, 2020 Toyota RAV4 Sport,"31,921","Pittsburgh, PA 15219",4.2, Gasoline,25,-1, AWD, 2.5L I4 16V PDI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,990"
15, 2020 Lexus NX 300 F Sport,"13,111","Pittsburgh, PA 15219",4.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$34,990"
16, 2018 Land Rover Range Rover Velar P250 S,"33,857","Pittsburgh, PA 15219",4.2, Gasoline,21,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Narvik Black, Light Oyster / Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$42,590"
17, 2017 Nissan Murano SL,"35,378","Pittsburgh, PA 15219",4.2, Gasoline,21,28, AWD, 3.5L V6 24V MPFI DOHC, Magnetic Black, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,990"
18, 2020 Lexus NX 300 300,"13,298","Pittsburgh, PA 15219",4.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$33,590"
19, 2018 INFINITI QX60 Base,"29,178","Pittsburgh, PA 15219",4.2, Gasoline,20,27, FWD, 3.5L V6 24V MPFI DOHC, Gun Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,590"
20, 2018 Chrysler 300 Touring,"19,677","Pittsburgh, PA 15219",4.2, Gasoline,18,27, AWD, 3.6L V6 24V MPFI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,590"
21, 2019 Cadillac Escalade Platinum,"72,815","Pittsburgh, PA 15219",4.2, Gasoline,14,21, 4WD, 6.2L V8 16V GDI OHV, Blue, Beige, 10-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$56,990"
22, 2018 Maserati Quattroporte S GranLusso,"6,584","Pittsburgh, PA 15219",4.2, Gasoline,16,23, RWD, 3.0L V6 24V GDI DOHC Twin Turbo, White, Dark Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$59,990"
23, 2019 Jeep Grand Cherokee Overland,"29,149","Pittsburgh, PA 15219",4.2, Gasoline,19,26, RWD, 3.6L V6 24V MPFI DOHC, Burgundy, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$33,990"
24, 2018 BMW X5 xDrive35i,"44,909","Pittsburgh, PA 15219",4.2, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Gray, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,990"
25, 2018 Volkswagen Tiguan 2.0T SE,"18,223","Pittsburgh, PA 15216",4.7, Gasoline,21,27, AWD, 2.0L I4 16V GDI DOHC Turbo, White Silver Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,225"
26, 2007 GMC Sierra 3500 167 DRW SLE2,"103,087","Glenshaw, PA 15116",2, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, Onyx Black, Ebony, 6-Speed Automatic,-1,-1,"$25,846"
27,Certified 2018 Nissan Rogue SV,"29,696","Pittsburgh, PA 15235",4.7, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Brilliant Silver, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$21,458"
28, 2019 Hyundai Tucson SE,"23,077","Pittsburgh, PA 15235",4.7, Gasoline,22,25, AWD, 2.0L I4 16V GDI DOHC, Black Noir Pearl, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,762"
