,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Porsche Macan S,"9,636","Pittsburgh, PA 15213",4.2, Gasoline,17,23, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Agate Gray Metallic, Agate Gray, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$55,777"
1, 2016 BMW 528 i xDrive,"44,690","Pittsburgh, PA 15234",4.9, Gasoline,22,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Space Gray Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$23,988"
2, 2021 Chevrolet Traverse LT Leather,1,"Bellevue, PA 15202",4.4, Gasoline,17,25, AWD, 3.6L V6 24V GDI DOHC, Graphite Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$46,125"
3, 2017 Chevrolet Traverse LS,"44,678","Pittsburgh, PA 15219",4.2, Gasoline,15,22, AWD, 3.6L V6 24V GDI DOHC, Gray, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,990"
4, 2018 Toyota Camry Hybrid LE,"64,367","Pittsburgh, PA 15219",4.2, Hybrid,51,53, FWD, 2.5L I4 16V PDI DOHC Hybrid, White, Beige, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$18,590"
5, 2019 BMW 440 i xDrive,"6,126","Pittsburgh, PA 15219",4.2, Gasoline,21,31, AWD, 3.0L I6 24V GDI DOHC Turbo, Gray, Coral Red / Black,-1,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$43,590"
6, 2018 Cadillac ATS 2.0L Turbo Luxury,"32,418","Pittsburgh, PA 15219",4.2, Gasoline,22,30, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Silver, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
7, 2018 Lexus RX 350,"25,022","Pittsburgh, PA 15219",4.2, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Silver, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$35,990"
8, 2020 GMC Yukon SLT,"30,289","Pittsburgh, PA 15219",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Black, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$46,990"
9, 2017 Land Rover Range Rover Sport 3.0L Supercharged HSE,"25,063","Pittsburgh, PA 15219",4.2, Gasoline,17,23, 4WD, 3.0L V6 24V GDI DOHC Supercharged, Santorini Black, Ebony / Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$49,590"
